$DateFormat=yyy-mm-dd
1985-04-01,21000
1985-04-02,22200
1985-04-03,22800
1985-04-04,21900
1985-04-05,21700
1985-04-06,21800
1985-04-07,23100
1985-04-08,21700
1985-04-09,22100
1985-04-10,23000
1985-04-11,20700
1985-04-12,20600
1985-04-13,20000
1985-04-14,20000
1985-04-15,21900
1985-04-16,21000
1985-04-17,19800
1985-04-18,19700
1985-04-19,18700
1985-04-20,18700
1985-04-21,17800
1985-04-22,17800
1985-04-23,18100
1985-04-24,16300
1985-04-25,15400
1985-04-26,16400
1985-04-27,15500
1985-04-28,14700
1985-04-29,13600
1985-04-30,13700
1985-05-01,11900
1985-05-02,11600
1985-05-03,11300
1985-05-04,11200
1985-05-05,11200
1985-05-06,11400
1985-05-07,11600
1985-05-08,11700
1985-05-09,11700
1985-05-10,11800
1985-05-11,14400
1985-05-12,18900
1985-05-13,21000
1985-05-14,20100
1985-05-15,19600
1985-05-16,20400
1985-05-17,20500
1985-05-18,16400
1985-05-19,14900
1985-05-20,13700
1985-05-21,13600
1985-05-22,12700
1985-05-23,11500
1985-05-24,11300
1985-05-25,11200
1985-05-26,11200
1985-05-27,11200
1985-05-28,11200
1985-05-29,11200
1985-05-30,11200
1985-05-31,11300
1985-06-01,12500
1985-06-02,14600
1985-06-03,14700
1985-06-04,13700
1985-06-05,13000
1985-06-06,11800
1985-06-07,11100
1985-06-08,11200
1985-06-09,11100
1985-06-10,11100
1985-06-11,11100
1985-06-12,9550
1985-06-13,7840
1985-06-14,8770
1985-06-15,7620
1985-06-16,6230
1985-06-17,6860
1985-06-18,6440
1985-06-19,6220
1985-06-20,5990
1985-06-21,5830
1985-06-22,5670
1985-06-23,5350
1985-06-24,5370
1985-06-25,5520
1985-06-26,5990
1985-06-27,6150
1985-06-28,5810
1985-06-29,5850
1985-06-30,5690
1985-07-01,5860
1985-07-02,5820
1985-07-03,5920
1985-07-04,5840
1985-07-05,6380
1985-07-06,6650
1985-07-07,6230
1985-07-08,5890
1985-07-09,6690
1985-07-10,7430
1985-07-11,6830
1985-07-12,6300
1985-07-13,6040
1985-07-14,6760
1985-07-15,6570
1985-07-16,6690
1985-07-17,6840
1985-07-18,6600
1985-07-19,6670
1985-07-20,6720
1985-07-21,7040
1985-07-22,7160
1985-07-23,6970
1985-07-24,7100
1985-07-25,7140
1985-07-26,7620
1985-07-27,7510
1985-07-28,7510
1985-07-29,7720
1985-07-30,7060
1985-07-31,7670
1985-08-01,7870
1985-08-02,7560
1985-08-03,8160
1985-08-04,8540
1985-08-05,7120
1985-08-06,7510
1985-08-07,7650
1985-08-08,7380
1985-08-09,7070
1985-08-10,6930
1985-08-11,6930
1985-08-12,7490
1985-08-13,8270
1985-08-14,7190
1985-08-15,6720
1985-08-16,7200
1985-08-17,7480
1985-08-18,7820
1985-08-19,7950
1985-08-20,7930
1985-08-21,7810
1985-08-22,7720
1985-08-23,7680
1985-08-24,7870
1985-08-25,7990
1985-08-26,8250
1985-08-27,8200
1985-08-28,8420
1985-08-29,7770
1985-08-30,7620
1985-08-31,7630
1985-09-01,9300
1985-09-02,8680
1985-09-03,9430
1985-09-04,9480
1985-09-05,8260
1985-09-06,9080
1985-09-07,9540
1985-09-08,10600
1985-09-09,10800
1985-09-10,11500
1985-09-11,11700
1985-09-12,11400
1985-09-13,10900
1985-09-14,10600
1985-09-15,10700
1985-09-16,10700
1985-09-17,10800
1985-09-18,10600
1985-09-19,10200
1985-09-20,10500
1985-09-21,10500
1985-09-22,10400
1985-09-23,10400
1985-09-24,10100
1985-09-25,10200
1985-09-26,10200
1985-09-27,10200
1985-09-28,9960
1985-09-29,9930
1985-09-30,10300
1985-10-01,10300
1985-10-02,10200
1985-10-03,10200
1985-10-04,9960
1985-10-05,9690
1985-10-06,9490
1985-10-07,9690
1985-10-08,10300
1985-10-09,10000
1985-10-10,10000
1985-10-11,10300
1985-10-12,10100
1985-10-13,9970
1985-10-14,10300
1985-10-15,10400
1985-10-16,11100
1985-10-17,10800
1985-10-18,10400
1985-10-19,10400
