$DateFormat=yyy-mm-dd
1923-10-01,2780
1923-10-02,2850
1923-10-03,2850
1923-10-04,2850
1923-10-05,2850
1923-10-06,2850
1923-10-07,2850
1923-10-08,2920
1923-10-09,2920
1923-10-10,2920
1923-10-11,2990
1923-10-12,3150
1923-10-13,3730
1923-10-14,4450
1923-10-15,4550
1923-10-16,4270
1923-10-17,3070
1923-10-18,2580
1923-10-19,2400
1923-10-20,2400
1923-10-21,2400
1923-10-22,2040
1923-10-23,1720
1923-10-24,1620
1923-10-25,1520
1923-10-26,1520
1923-10-27,1520
1923-10-28,1520
1923-10-29,1520
1923-10-30,1420
1923-10-31,1320
1923-11-01,1320
1923-11-02,1320
1923-11-03,1320
1923-11-04,1320
1923-11-05,1320
1923-11-06,1320
1923-11-07,1320
1923-11-08,1320
1923-11-09,1320
1923-11-10,1320
1923-11-11,1320
1923-11-12,1320
1923-11-13,1320
1923-11-14,1280
1923-11-15,1320
1923-11-16,1320
1923-11-17,1320
1923-11-18,1320
1923-11-19,1320
1923-11-20,1320
1923-11-21,1280
1923-11-22,1280
1923-11-23,1320
1923-11-24,1320
1923-11-25,1320
1923-11-26,1320
1923-11-27,1280
1923-11-28,1320
1923-11-29,1320
1923-11-30,1370
1923-12-01,1370
1923-12-02,1370
1923-12-03,1370
1923-12-04,1370
1923-12-05,1370
1923-12-06,1370
1923-12-07,1420
1923-12-08,1470
1923-12-09,1520
1923-12-10,1520
1923-12-11,1570
1923-12-12,1620
1923-12-13,1620
1923-12-14,1620
1923-12-15,1670
1923-12-16,1670
1923-12-17,1670
1923-12-18,1670
1923-12-19,1670
1923-12-20,1670
1923-12-21,1620
1923-12-22,1620
1923-12-23,1620
1923-12-24,1620
1923-12-25,1620
1923-12-26,1670
1923-12-27,1670
1923-12-28,1670
1923-12-29,1670
1923-12-30,1720
1923-12-31,1670
1924-01-01,1620
1924-01-02,1620
1924-01-03,1620
1924-01-04,1570
1924-01-05,1570
1924-01-06,1570
1924-01-07,1570
1924-01-08,1620
1924-01-09,1570
1924-01-10,1520
1924-01-11,1470
1924-01-12,1370
1924-01-13,1420
1924-01-14,1420
1924-01-15,1320
1924-01-16,1370
1924-01-17,1370
1924-01-18,1420
1924-01-19,1370
1924-01-20,1320
1924-01-21,1370
1924-01-22,1320
1924-01-23,1420
1924-01-24,1470
1924-01-25,1470
1924-01-26,1470
1924-01-27,1470
1924-01-28,1470
1924-01-29,1470
1924-01-30,1520
1924-01-31,1670
1924-02-01,1670
1924-02-02,1670
1924-02-03,1620
1924-02-04,1570
1924-02-05,1470
1924-02-06,1420
1924-02-07,1470
1924-02-08,1520
1924-02-09,1520
1924-02-10,1720
1924-02-11,1570
1924-02-12,1420
1924-02-13,1370
1924-02-14,1320
1924-02-15,1280
1924-02-16,1280
1924-02-17,1280
1924-02-18,1280
1924-02-19,1280
1924-02-20,1280
1924-02-21,1320
1924-02-22,1320
1924-02-23,1320
1924-02-24,1370
1924-02-25,1320
1924-02-26,1320
1924-02-27,1240
1924-02-28,1200
1924-02-29,1160
1924-03-01,1160
1924-03-02,1160
1924-03-03,1160
1924-03-04,1160
1924-03-05,1120
1924-03-06,1120
1924-03-07,1080
1924-03-08,1040
1924-03-09,1000
1924-03-10,960
1924-03-11,960
1924-03-12,920
1924-03-13,920
1924-03-14,885
1924-03-15,885
1924-03-16,885
1924-03-17,885
1924-03-18,885
1924-03-19,920
1924-03-20,885
1924-03-21,920
1924-03-22,920
1924-03-23,920
1924-03-24,960
1924-03-25,1040
1924-03-26,1160
1924-03-27,1200
1924-03-28,1200
1924-03-29,1160
1924-03-30,1240
1924-03-31,1370
1924-04-01,1420
1924-04-02,1370
1924-04-03,1370
1924-04-04,1420
1924-04-05,1420
1924-04-06,1420
1924-04-07,1420
1924-04-08,1320
1924-04-09,1320
1924-04-10,1370
1924-04-11,1570
1924-04-12,1720
1924-04-13,1980
1924-04-14,2160
1924-04-15,2220
1924-04-16,2160
1924-04-17,2040
1924-04-18,1720
1924-04-19,1420
1924-04-20,1320
1924-04-21,1240
1924-04-22,1200
1924-04-23,1240
1924-04-24,1280
1924-04-25,1370
1924-04-26,1320
1924-04-27,1240
1924-04-28,1120
1924-04-29,1080
1924-04-30,1040
1924-05-01,1000
1924-05-02,1000
1924-05-03,1200
1924-05-04,1570
1924-05-05,1670
1924-05-06,1870
1924-05-07,1770
1924-05-08,1520
1924-05-09,1370
1924-05-10,1570
1924-05-11,1770
1924-05-12,1820
1924-05-13,1820
1924-05-14,1720
1924-05-15,1570
1924-05-16,1370
1924-05-17,1200
1924-05-18,1160
1924-05-19,1160
1924-05-20,1200
1924-05-21,1120
1924-05-22,1080
1924-05-23,1040
1924-05-24,1000
1924-05-25,1000
1924-05-26,938
1924-05-27,895
1924-05-28,830
1924-05-29,790
1924-05-30,770
1924-05-31,750
1924-06-01,750
1924-06-02,730
1924-06-03,710
1924-06-04,670
1924-06-05,630
1924-06-06,610
1924-06-07,610
1924-06-08,590
1924-06-09,578
1924-06-10,582
1924-06-11,574
1924-06-12,578
1924-06-13,578
1924-06-14,570
1924-06-15,582
1924-06-16,570
