# Supply Delivered
# "Scenario: CCSM, Selected Sources (48/780), All months (12)"
$Unit = Cubic Meter
"$ListSeparator = ,"
"$DecimalSymbol = ."
$Columns = Year, Timestep, "AZ_APS_E_Upr Salt[Cubic Meter]", "AZ_APS_SW_Lwr Colorado[Cubic Meter]", "AZ_APS_SW_Lwr Gila[Cubic Meter]", "AZ_NM_N_San Juan[Cubic Meter]", "AZ_SE_Middle Gila[Cubic Meter]", "AZ_SE_Upr Gila[Cubic Meter]", "CA_LADWP_San Diego Creek[Cubic Meter]", "CA_PGE_BAY_Coyote[Cubic Meter]", "CA_PGE_CEN_Lwr Salinas[Cubic Meter]", "CA_PGE_CEN_Pajaro[Cubic Meter]", "CA_PGE_CEN_San Jo and Tulare[Cubic Meter]", "CA_PGE_CEN_San Jo Valley[Cubic Meter]", "CA_PGE_N_Feather[Cubic Meter]", "CA_PGE_N_Sacramento[Cubic Meter]", "CA_PGE_S_Tulare[Cubic Meter]", "CA_PGE_S_Upr Salinas[Cubic Meter]", "CA_SCE_CEN_Santa Clara[Cubic Meter]", "CA_SDGE_San Dieguito[Cubic Meter]", "CA_SDGE_St Vincent[Cubic Meter]", "CA_SDGE_Sweetwater[Cubic Meter]", "CO_DEN_Big Thompson[Cubic Meter]", "CO_DEN_Boulder[Cubic Meter]", "CO_DEN_Clear Creek[Cubic Meter]", "CO_DEN_South Platte[Cubic Meter]", "CO_E_Arkansas[Cubic Meter]", "CO_E_Lwr South Platte[Cubic Meter]", "CO_NW_Upper Colorado[Cubic Meter]", "CO_SW_Alamosa[Cubic Meter]", "CO_SW_Canjeos[Cubic Meter]", "CO_SW_Upr Rio Grande[Cubic Meter]", "ID_E_Lwr Bear[Cubic Meter]", "ID_E_Middle Bear[Cubic Meter]", "ID_E_Middle Snake[Cubic Meter]", "ID_S_OR_E_Boise[Cubic Meter]", "ID_S_OR_E_Lower Snake[Cubic Meter]", "ID_S_OR_E_Middle Frk Snake[Cubic Meter]", "ID_S_OR_E_Snake[Cubic Meter]", "ID_S_OR_E_South Western Snake[Cubic Meter]", "MT_NE_Missouri[Cubic Meter]", "MT_NW_Upr S Fork Flathead[Cubic Meter]", "MT_SE_LwrMid Yellowstone[Cubic Meter]", "MT_SE_Middle Yellowstone[Cubic Meter]", "MT_SW_Upper MissouriAg[Cubic Meter]", "NM_N_Middle Rio Grande[Cubic Meter]", "NM_S_TX_EPE_Rio Grande[Cubic Meter]", "OR_E_Headwaters Klamath[Cubic Meter]", "OR_E_Lost[Cubic Meter]", "OR_E_South Klamath[Cubic Meter]", "OR_E_West Lost[Cubic Meter]", "OR_PDX_LwrClackamas[Cubic Meter]", "OR_W_Upr Williamette[Cubic Meter]", "OR_W_Willamette[Cubic Meter]", "OR_WA_BPA_Central Columbia[Cubic Meter]", "OR_WA_BPA_Deschutes[Cubic Meter]", "OR_WA_BPA_Lwr Columbia[Cubic Meter]", "OR_WA_BPA_Yakima[Cubic Meter]", "UT_N_Bear[Cubic Meter]", "WA_ID_AVA_Clearwater[Cubic Meter]", "WA_N_CEN_ChelanAg[Cubic Meter]", "WA_N_CEN_Interior Coulee[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia 2[Cubic Meter]", "WA_N_CEN_OkanoganAg[Cubic Meter]", "WY_NW_Middle Wind[Cubic Meter]", "WY_NW_ShoshoneAg[Cubic Meter]", "WY_SE_North Fork Platte[Cubic Meter]", "WY_SW_Upper GreenAg[Cubic Meter]", "Sum[Cubic Meter]", "Min[Cubic Meter]", "Max[Cubic Meter]", "Mean[Cubic Meter]", "Median[Cubic Meter]", "SD[Cubic Meter]", "RMS[Cubic Meter]"
2010, 11, 8815.21, 129600000, 24450383, 0, 3608071, 3661892, 23761.2, 2393267, 22246000, 23393060, 262955709, 381076361, 0, 0, 393505000, 0, 220426, 112090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247254836, 0, 393505000, 18615744, 0, 74311060, 76067468
2010, 12, 7653.45, 133920000, 31023959, 0, 65.949, 141.45, 54.813, 1850897, 18009000, 16921786, 228176275, 354279536, 0, 0, 374537283, 0, 0, 67.8306, 0, 0, 0, 0, 347623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1159074342, 0, 374537283, 17299617, 0, 69338466, 70960137
2011, 1, 0, 133920000, 9519336, 0, 405.642, 810.313, 0, 0, 0, 0, 0, 144238620, 0, 0, 199310000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486989172, 0, 199310000, 7268495, 0, 33713310, 34241120
2011, 2, 0, 120960000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120960000, 0, 120960000, 1805373, 0, 14777616, 14777616
2011, 3, 3810.26, 133919600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108146130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242069540, 0, 133919600, 3612978, 0, 20873157, 21029491
2011, 4, 13920.7, 129598000, 0, 551.082, 0, 0, 0, 0, 6803200, 13730672, 0, 209374668, 0, 0, 115339132, 0, 0, 0, 0, 0, 4712242, 6781393, 633056, 37919080, 2591756, 121470984, 763.249, 0, 0, 43459780, 0, 0, 39869281, 6425.87, 3964.24, 18987481, 8663.14, 99256295, 0, 0, 0, 9057.3, 19650533, 43745579, 701.877, 0, 7048122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123374555, 7064868, 984.067, 8451226, 1059906934, 0, 209374668, 15819506, 0, 39896694, 42640890
2011, 5, 23471.7, 133920000, 43096651, 7194.41, 3269335, 3354298, 83.2287, 0, 15292000, 19013640, 9319.15, 244209946, 0, 0, 317160000, 0, 1443508, 346483, 2024633, 419100, 4107922, 9010352, 111182, 33745209, 2673779, 93345505, 453.105, 0, 0, 45912286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315.071, 0, 929.345, 0, 73163138, 0.963917, 0, 15281454, 3800305, 682241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.8962, 974.898, 0, 0, 0, 0, 4882174, 0, 0, 1070307895, 0, 317160000, 15974745, 0.963917, 52402454, 54407943
2011, 6, 26208.4, 129600000, 50504216, 4480.42, 9524271, 9699135, 101841, 0, 24309000, 28777000, 298546513, 310850000, 0, 0, 409697347, 0, 4683324, 932335, 5634197, 1160523, 4618823, 10000283, 0, 42521219, 2591575, 137617213, 794.311, 0.433145, 0, 98022918, 0, 0, 3638.95, 0, 0, 7479.82, 0, 2155.63, 41314223, 62.3516, 0, 4470.36, 19296477, 96737242, 330.865, 0, 22481929, 68635797, 15690500, 0, 0, 0, 0, 0, 0, 0, 27955000, 0, 13.4428, 6541.9, 0, 0, 0, 129600000, 13032201, 999.858, 52.4622, 2014192331, 0, 409697347, 30062572, 4470.36, 75798259, 81014705
2011, 7, 27331.8, 133920000, 58224604, 818.526, 12050996, 12207700, 2.90145, 236.848, 32670000, 36731000, 350598523, 361283290, 0, 0, 484239649, 9369691, 760.878, 846.462, 388.686, 969.251, 6101733, 10968202, 811134, 46124750, 2672100, 122584494, 515.046, 0.58364, 0, 92089998, 30609544, 4116677, 56224029, 4306.41, 25566612, 20166351, 0, 131424194, 58771391, 425.761, 0, 4895.5, 30175896, 77416266, 14.2831, 0, 20653187, 68607923, 15917961, 0, 0, 0, 0, 0, 0, 0, 50444356, 0, 90.3358, 4769.36, 0, 0, 0, 133910000, 12141000, 16389344, 661.323, 2525229631, 0, 484239649, 37689994, 27331.8, 87192385, 94390557
2011, 8, 18008.8, 133920000, 46760845, 6404.37, 5323929, 5266820, 83.6792, 3094511, 35961000, 39490000, 379916521, 422385510, 0, 133920000, 548967531, 29324750, 0, 679.086, 363.105, 539.949, 7566407, 12804862, 898054, 55327884, 2672926, 150997312, 650.153, 0.557776, 0, 73132149, 35862391, 4832059, 94054937, 43587793, 133920000, 35316468, 0, 133920000, 72980493, 803.527, 0, 4873.74, 46249829, 63299695, 737.82, 0, 24038672, 82214572, 18835460, 0, 0, 0, 0, 0, 0, 0, 46897000, 0, 0, 7998.33, 0, 0, 0, 133920000, 13363381, 20005958, 763.816, 3091071623, 0, 548967531, 46135397, 3094511, 98767029, 108341151
2011, 9, 23115.2, 129600000, 49390710, 25.5336, 5056815, 4629746, 17.6742, 3992221, 37368000, 39815000, 366721046, 452482623, 670.572, 129600000, 554346577, 26704212, 0, 733.106, 734.349, 44.0456, 5429219, 9382348, 891600, 40717257, 2591699, 101865309, 972.436, 0, 0, 9092040, 17234854, 2183966, 7570.45, 0, 0, 150.464, 0, 8194.58, 30813573, 0, 0, 11.0668, 17743360, 15356144, 751.832, 0, 10950752, 34835240, 8122984, 0, 0, 0, 0, 0, 0, 0, 15307358, 0, 55.6972, 0, 0, 0, 0, 0, 0, 6920046, 75.9188, 2129187823, 0, 554346577, 31778923, 751.832, 98039629, 102363126
2011, 10, 18028.8, 133920000, 42868199, 0, 134.086, 905.791, 89.1377, 4135702, 36620000, 37970000, 334974150, 451937678, 0, 41330983, 529511480, 20948180, 875.989, 61.4752, 0, 0, 1291267, 2943266, 0, 11693217, 2677651, 7070056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4521439, 11750068, 2917252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679100681, 0, 529511480, 25061204, 0, 93731392, 96345783
2011, 11, 13155.6, 129600000, 47701248, 0, 790.333, 348.662, 1.67921, 3818640, 33802000, 34138000, 278419589, 418939593, 0, 9957.93, 471723356, 14117764, 124.552, 69.1579, 0, 0, 0, 0, 364512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432649150, 0, 471723356, 21382823, 0, 84073405, 86139799
2011, 12, 0, 133920000, 40904636, 0, 834.272, 829.058, 66.2092, 3312048, 29941000, 30048918, 217255397, 372913885, 0, 0, 388726132, 7027174, 0, 55.3895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1224050975, 0, 388726132, 18269418, 0, 71401287, 73183493
2012, 1, 3141.89, 133920000, 940.562, 0, 727.106, 735.62, 0, 2324915, 24080000, 21513771, 155610000, 306137407, 0, 0, 311612000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 955203639, 0, 311612000, 14256771, 0, 57787642, 59100128
2012, 2, 2526.56, 125280000, 140.288, 0, 254.518, 658.695, 0, 0, 0, 0, 0, 65999578, 0, 0, 143420192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334703350, 0, 143420192, 4995572, 0, 24292516, 24622637
2012, 3, 14406, 133919600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154631459, 0, 0, 243750000, 0, 0, 0, 0, 0, 37886.1, 0.923857, 0, 3218994, 2676582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.7462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538248953, 0, 243750000, 8033566, 0, 38327314, 38879250
2012, 4, 17608.8, 129598000, 33356917, 560.904, 0, 0, 65.8947, 44.6669, 12719000, 16137304, 240188285, 259010481, 0, 0, 310813260, 0, 345.216, 3.18338, 891.587, 789.732, 4478309, 6582252, 479558, 38275719, 2588938, 122185783, 210.869, 0.45502, 0, 60007086, 16036357, 3039882, 9531.98, 0, 0, 3088.54, 0, 2060.69, 0, 0, 0, 1562.68, 17856694, 70324051, 487.04, 0, 2121077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497500, 0, 0, 0, 0, 0, 0, 102477743, 2713095, 74.9248, 28894947, 1480419565, 0, 310813260, 22095814, 210.869, 60796004, 64258950
2012, 5, 24983.1, 133919600, 46708500, 1463.91, 4662149, 4639913, 707123, 589.533, 24099000, 27333000, 319851591, 354630000, 0, 0, 465850000, 0, 21721000, 4390973, 25193531, 5215384, 3363024, 4780894, 0, 28874695, 2672931, 87383607, 98.9314, 0, 0, 42043444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 896.484, 0, 72631961, 208.595, 0, 18733101, 7822955, 1832850, 0, 0, 0, 0, 0, 0, 0, 25380000, 0, 0, 0, 0, 0, 0, 59587000, 4672700, 473.505, 3.20227, 1798729645, 0, 465850000, 26846711, 98.9314, 81614445, 85336082
2012, 6, 27891.7, 129598000, 55488840, 5902.2, 10753371, 10862397, 992074, 3338623, 32547000, 36344000, 389719361, 429140000, 0, 103244526, 567103000, 27511104, 30437258, 5701098, 33552371, 6979064, 6169745, 9797520, 0, 46304715, 2582173, 139004916, 508.347, 0.25127, 0, 103369204, 38341769, 5125764, 122043845, 0, 129600000, 45933286, 0, 129600000, 44961256, 202.005, 0, 6958.67, 18044423, 99478841, 234.086, 0, 28884856, 91336418, 21279925, 0, 0, 0, 0, 0, 0, 0, 61522972, 0, 1.21652, 11446350, 0, 0, 0, 129600000, 15060000, 3847.67, 863.002, 3172846473, 0, 567103000, 47355918, 6169745, 100803045, 110689549
2012, 7, 27455.1, 133919600, 60533450, 1238.36, 12176845, 11994194, 1067580, 4681049, 38098000, 41387000, 465017537, 514147690, 78748181, 133920000, 670540683, 34807383, 25718751, 4807219, 25267790, 5234654, 6481385, 10410842, 718802, 47087902, 2671052, 143099844, 542.405, 0.259317, 0, 85051665, 41403339, 5465226, 98147189, 252.17, 133920000, 37304471, 2438.29, 133920000, 78255538, 1865.13, 0, 5520.63, 38965277, 73955024, 260.885, 0, 27062465, 90922748, 21197441, 0, 0, 0, 0, 0, 0, 0, 63284547, 0, 22.5669, 9169.98, 0, 0, 0, 133920000, 12299781, 19696273, 12731789, 3580088971, 0, 670540683, 53434164, 10410842, 117719264, 128476464
2012, 8, 8929.11, 133920000, 52238013, 4477.75, 4341873, 3894567, 309185, 5494269, 39596000, 42908000, 469190735, 567000642, 35483461, 133920000, 678149305, 29138675, 9079309, 1677149, 8155416, 1742044, 7673066, 12380940, 791728, 56501377, 2673085, 163458934, 0, 0.562782, 0, 70279162, 44410152, 5840339, 100433736, 49182578, 133920000, 38467261, 133920000, 133920000, 91790287, 837.547, 0, 603.253, 52869188, 61249648, 610.091, 0, 26280693, 89711134, 20866797, 0, 0, 0, 0, 0, 0, 0, 58929084, 0, 4.03521, 89295579, 0, 0, 0, 133920000, 13305166, 29540044, 6239496, 3844103580, 0, 678149305, 57374680, 8155416, 122151039, 134126920
2012, 9, 21699.9, 129600000, 51766335, 336.78, 3343762, 3329647, 98.4462, 5856981, 40126000, 42210870, 458755966, 591337055, 0, 129600000, 674611808, 28366721, 641.991, 796.157, 648.19, 36.1064, 5262783, 8585875, 757993, 38936632, 2588736, 89317684, 557.499, 0, 0, 16472852, 26255952, 3393217, 22880157, 940.905, 42466332, 8947475, 0, 68176340, 55862157, 32.0837, 0, 121.091, 29153039, 16887772, 0, 0, 13295688, 43633043, 9758806, 0, 0, 0, 0, 0, 0, 0, 32554876, 0, 26.0242, 0, 0, 0, 0, 5.67852, 514089, 15579032, 929.127, 2710212547, 0, 674611808, 40450934, 514089, 121324515, 127028422
2012, 10, 11585.4, 133919600, 36827531, 0, 610.635, 866.013, 59.3595, 5444567, 36975000, 37959000, 400432210, 563647181, 0, 133920000, 596030958, 16894879, 926.388, 0, 0, 0, 1023252, 2104755, 0, 8662152, 2678400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1867936, 0, 0, 0, 0, 0, 0, 0, 3260137, 6896500, 2191830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1990749935, 0, 596030958, 29712686, 0, 111099809, 114200634
