# Supply Delivered
# "Scenario: CNRM-CM5, Selected Sources (48/780), All months (12)"
$Unit = Cubic Meter
"$ListSeparator = ,"
"$DecimalSymbol = ."
$Columns = Year, Timestep, "AZ_APS_E_Upr Salt[Cubic Meter]", "AZ_APS_SW_Lwr Colorado[Cubic Meter]", "AZ_APS_SW_Lwr Gila[Cubic Meter]", "AZ_NM_N_San Juan[Cubic Meter]", "AZ_SE_Middle Gila[Cubic Meter]", "AZ_SE_Upr Gila[Cubic Meter]", "CA_LADWP_San Diego Creek[Cubic Meter]", "CA_PGE_BAY_Coyote[Cubic Meter]", "CA_PGE_CEN_Lwr Salinas[Cubic Meter]", "CA_PGE_CEN_Pajaro[Cubic Meter]", "CA_PGE_CEN_San Jo and Tulare[Cubic Meter]", "CA_PGE_CEN_San Jo Valley[Cubic Meter]", "CA_PGE_N_Feather[Cubic Meter]", "CA_PGE_N_Sacramento[Cubic Meter]", "CA_PGE_S_Tulare[Cubic Meter]", "CA_PGE_S_Upr Salinas[Cubic Meter]", "CA_SCE_CEN_Santa Clara[Cubic Meter]", "CA_SDGE_San Dieguito[Cubic Meter]", "CA_SDGE_St Vincent[Cubic Meter]", "CA_SDGE_Sweetwater[Cubic Meter]", "CO_DEN_Big Thompson[Cubic Meter]", "CO_DEN_Boulder[Cubic Meter]", "CO_DEN_Clear Creek[Cubic Meter]", "CO_DEN_South Platte[Cubic Meter]", "CO_E_Arkansas[Cubic Meter]", "CO_E_Lwr South Platte[Cubic Meter]", "CO_NW_Upper Colorado[Cubic Meter]", "CO_SW_Alamosa[Cubic Meter]", "CO_SW_Canjeos[Cubic Meter]", "CO_SW_Upr Rio Grande[Cubic Meter]", "ID_E_Lwr Bear[Cubic Meter]", "ID_E_Middle Bear[Cubic Meter]", "ID_E_Middle Snake[Cubic Meter]", "ID_S_OR_E_Boise[Cubic Meter]", "ID_S_OR_E_Lower Snake[Cubic Meter]", "ID_S_OR_E_Middle Frk Snake[Cubic Meter]", "ID_S_OR_E_Snake[Cubic Meter]", "ID_S_OR_E_South Western Snake[Cubic Meter]", "MT_NE_Missouri[Cubic Meter]", "MT_NW_Upr S Fork Flathead[Cubic Meter]", "MT_SE_LwrMid Yellowstone[Cubic Meter]", "MT_SE_Middle Yellowstone[Cubic Meter]", "MT_SW_Upper MissouriAg[Cubic Meter]", "NM_N_Middle Rio Grande[Cubic Meter]", "NM_S_TX_EPE_Rio Grande[Cubic Meter]", "OR_E_Headwaters Klamath[Cubic Meter]", "OR_E_Lost[Cubic Meter]", "OR_E_South Klamath[Cubic Meter]", "OR_E_West Lost[Cubic Meter]", "OR_PDX_LwrClackamas[Cubic Meter]", "OR_W_Upr Williamette[Cubic Meter]", "OR_W_Willamette[Cubic Meter]", "OR_WA_BPA_Central Columbia[Cubic Meter]", "OR_WA_BPA_Deschutes[Cubic Meter]", "OR_WA_BPA_Lwr Columbia[Cubic Meter]", "OR_WA_BPA_Yakima[Cubic Meter]", "UT_N_Bear[Cubic Meter]", "WA_ID_AVA_Clearwater[Cubic Meter]", "WA_N_CEN_ChelanAg[Cubic Meter]", "WA_N_CEN_Interior Coulee[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia 2[Cubic Meter]", "WA_N_CEN_OkanoganAg[Cubic Meter]", "WY_NW_Middle Wind[Cubic Meter]", "WY_NW_ShoshoneAg[Cubic Meter]", "WY_SE_North Fork Platte[Cubic Meter]", "WY_SW_Upper GreenAg[Cubic Meter]", "Sum[Cubic Meter]", "Min[Cubic Meter]", "Max[Cubic Meter]", "Mean[Cubic Meter]", "Median[Cubic Meter]", "SD[Cubic Meter]", "RMS[Cubic Meter]"
2010, 11, 8815.21, 129600000, 24450383, 0, 3608071, 3661892, 23761.2, 2393267, 22246000, 23393060, 262955709, 381076361, 0, 0, 393505000, 0, 220426, 112090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247254836, 0, 393505000, 18615744, 0, 74311060, 76067468
2010, 12, 7653.45, 133920000, 31023959, 0, 65.949, 141.45, 54.813, 1850897, 18009000, 16921786, 228176275, 354279536, 0, 0, 374537283, 0, 0, 67.8306, 0, 0, 0, 0, 347623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1159074342, 0, 374537283, 17299617, 0, 69338466, 70960137
2011, 1, 5040.3, 133920000, 26910003, 0, 565.542, 904.466, 0, 48.2656, 6795700, 0, 57790000, 241661879, 0, 0, 269900000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 736984141, 0, 269900000, 10999763, 0, 46901638, 47832271
2011, 2, 0, 120960000, 0, 0, 0, 0, 0, 0, 3.79332, 0, 0, 166470000, 0, 0, 168280000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 455710004, 0, 168280000, 6801642, 0, 31994830, 32475419
2011, 3, 12173.6, 133919600, 0, 0, 0, 0, 0, 8.07852, 84.8602, 0, 0, 160950000, 0, 0, 205636568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500518435, 0, 205636568, 7470424, 0, 35331048, 35853300
2011, 4, 12136.4, 129600000, 30085956, 124.853, 278.067, 468.254, 22.4774, 90.3495, 11452000, 14743328, 120148881, 224250000, 0, 0, 283990686, 0, 562.947, 69.0411, 532.823, 304.651, 2417018, 3563761, 104119, 21329189, 2589114, 74030632, 879.669, 0, 0, 34123897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3195.18, 14997425, 48586547, 577.013, 0, 16947680, 16933253, 2466687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120448749, 2613293, 502.833, 8.48159, 1175441969, 0, 283990686, 17543910, 69.0411, 50393607, 53003785
2011, 5, 22299.8, 133920000, 45500085, 555.025, 3383013, 3622167, 679039, 2923730, 23030000, 21761000, 300970359, 334420000, 0, 0, 453537000, 0, 18751000, 4105997, 23857921, 4982494, 3976416, 6337818, 0, 30125749, 2669051, 95333798, 203.758, 0, 0, 34364718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704.958, 0, 0, 0, 66115091, 693.603, 0, 22230147, 46788189, 10516667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6252.88, 0, 0, 0, 103331728, 8337049, 456.181, 8.48421, 1805601400, 0, 453537000, 26949275, 203.758, 78875916, 82793820
2011, 6, 25632.3, 129600000, 54092490, 0, 9966492, 10128621, 964101, 4063915, 31958000, 33074000, 368188176, 420127052, 0, 129600000, 590402000, 17788371, 28297847, 5412290, 32162332, 6679258, 6714921, 10396049, 0, 47108163, 2592000, 142987692, 0, 0.992467, 0, 84807730, 34572195, 4714973, 92530872, 3111.34, 129600000, 33519945, 3044.17, 129600000, 64452583, 464.481, 0, 1789.44, 18631126, 87264947, 0, 0, 30691160, 100708826, 22559094, 0, 0, 0, 0, 0, 0, 0, 49895117, 0, 0, 1927.1, 0, 0, 0, 129600000, 17467750, 1042.9, 906.265, 3112958007, 0, 590402000, 46462060, 5412290, 101122514, 110597751
2011, 7, 22563.6, 133920000, 54471337, 7477.07, 8688981, 7209337, 1084088, 5026546, 37930000, 39510000, 449396947, 505867475, 123275196, 133920000, 678234000, 34400755, 33931000, 6499771, 33801155, 7021900, 7944849, 12214187, 1006590, 56662086, 2672199, 171330681, 306.396, 0.721748, 0, 92236845, 40350151, 5430607, 108180196, 52123598, 133920000, 39925019, 133920000, 133920000, 93371319, 3849.68, 0, 8100.87, 42929063, 72944136, 889.854, 0, 27944325, 95524657, 21779258, 0, 0, 0, 0, 0, 0, 0, 58496258, 0, 23.6971, 2457.58, 0, 0, 0, 133920000, 15975839, 23187142, 15266138, 3887409302, 0, 678234000, 58021034, 12214187, 117710310, 130442921
2011, 8, 20676.9, 133920000, 53691080, 32283381, 6914401, 6602050, 680325, 5693710, 40450000, 41591000, 466895505, 567294315, 58137931, 133920000, 700365674, 32635378, 15956128, 3056775, 14956311, 3133065, 8752978, 13679716, 1600767, 61709403, 2674564, 170303936, 15608857, 0.940021, 0, 90765457, 40076001, 5517453, 97207468, 48947779, 133920000, 37306761, 133920000, 133920000, 88549687, 41.938, 0, 4377.77, 46339794, 73145692, 18.2196, 0, 25970248, 89364847, 20639731, 0, 0, 0, 0, 0, 0, 0, 55093451, 0, 65.2327, 32311501, 0, 0, 0, 133920000, 14422079, 32067358, 21969336, 3947907075, 0, 700365674, 58923986, 15608857, 123357639, 135875024
2011, 9, 18247.8, 129600000, 49885953, 620.306, 4326871, 4326262, 51.0038, 2319605, 27352000, 27644359, 393292799, 447061021, 0, 129600000, 629559407, 0, 571.911, 80.9559, 293.491, 77.9181, 5621528, 9052224, 1065475, 39733962, 2591445, 85741369, 962.208, 0, 0, 18439045, 16979175, 2328421, 9619.6, 351.933, 6171.95, 977.696, 1160.89, 2810.31, 51623603, 920.265, 0, 32.6745, 24046345, 12828669, 410.422, 0, 7350043, 21826472, 3556145, 0, 0, 0, 0, 0, 0, 0, 19351764, 0, 0.485995, 0, 0, 0, 0, 2.8668, 0, 14496841, 0, 2181644166, 0, 629559407, 32561853, 977.696, 105292272, 109458975
2011, 10, 13154.7, 133920000, 40240713, 0, 857484, 1033710, 18.7939, 2296021, 28855000, 29044834, 368150486, 457609145, 0, 1302.82, 582150782, 9711938, 297.13, 46.966, 0, 0, 339571, 0, 0, 84.3814, 2675519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1656900109, 0, 582150782, 24729852, 0, 100318003, 102591729
2011, 11, 6371.07, 129600000, 43471948, 0, 818.532, 936.23, 12.6932, 2804969, 27868000, 25293700, 307939966, 445389686, 0, 5388.08, 498434880, 11864587, 655.558, 96.4664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1492682015, 0, 498434880, 22278836, 0, 89496242, 91577170
2011, 12, 5198.32, 133920000, 30252978, 0, 612.048, 170.924, 96.6497, 4.1078, 17906000, 17189009, 220020905, 332632607, 0, 0, 390235228, 0, 0, 36.9166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1142162846, 0, 390235228, 17047207, 0, 68681566, 70266346
2012, 1, 4897.99, 133920000, 170.946, 0, 560.566, 739.201, 0, 0, 6204300, 5239849, 0, 217080000, 0, 0, 253182800, 0, 0, 0, 0, 0, 0, 0, 354278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 615987596, 0, 253182800, 9193845, 0, 43268472, 43917477
2012, 2, 0, 125280000, 0, 0, 6.07107, 0, 0, 0, 0, 0, 0, 97910000, 0, 0, 173200000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396390006, 0, 173200000, 5916269, 0, 28320283, 28724031
2012, 3, 2094.97, 133920000, 9917.02, 0, 22.6314, 511.611, 0, 0, 8746300, 12194686, 169300000, 221790000, 0, 0, 268255760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3521128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 817740420, 0, 268255760, 12205081, 0, 48928834, 50072577
2012, 4, 19346.2, 129600000, 38095888, 496.325, 727.036, 408.605, 115681, 86.8053, 18182000, 18103000, 262890284, 290610000, 0, 0, 405531370, 0, 2342632, 552601, 3545017, 755754, 4260535, 6078552, 492687, 32560674, 2591348, 105226034, 12.6274, 0, 0, 11972105, 0, 0, 61058253, 9094.9, 1650.63, 29174174, 3350.11, 129600000, 0, 888.295, 0, 753.583, 27866662, 14599911, 0, 0, 12887672, 2095925, 1.51722, 0, 0, 0, 0, 0, 0, 0, 3163000, 0, 0, 2250.32, 0, 0, 0, 83875276, 5740800, 127.377, 500.096, 1703607528, 0, 405531370, 25426978, 1650.63, 71305999, 75200984
2012, 5, 25718.5, 133920000, 47356167, 3930.13, 5617058, 5823112, 705051, 48.8927, 25418000, 27433000, 303395061, 335500000, 0, 0, 531323640, 0, 22008900, 4391988, 24586603, 5141701, 6019345, 9441886, 0, 44339901, 2668428, 134002698, 804.324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 877.038, 0, 0, 12846067, 66619352, 0, 0, 19773435, 23324455, 5189964, 0, 0, 0, 0, 0, 0, 0, 39021000, 0, 0, 1207.59, 0, 0, 0, 73933000, 7105200, 548.164, 1.98041, 1916938148, 0, 531323640, 28611017, 48.8927, 85944313, 89970940
2012, 6, 28246.9, 129600000, 54292538, 5195.92, 11913937, 11936280, 950398, 2992593, 32720000, 35306000, 383327998, 405260965, 0, 0, 628147000, 27862806, 30105191, 5832607, 34551889, 7155206, 7606719, 11870099, 999897, 54367534, 2582304, 158319879, 0, 0.141227, 0, 109780178, 29200822, 3695936, 47409249, 3476.96, 67734062, 18823390, 0, 112980224, 51706966, 899.86, 0, 8320.74, 28570254, 101454066, 599.06, 0, 27136203, 85257772, 18668292, 0, 0, 0, 0, 0, 0, 0, 51987035, 0, 23.7897, 1429.76, 0, 0, 0, 129600000, 16140000, 296224, 423.654, 2938191132, 0, 628147000, 43853599, 3695936, 103368125, 111573430
2012, 7, 17703.7, 133920000, 51639914, 317.306, 7035355, 6047133, 926210, 4601675, 38923000, 41287000, 467474992, 498606596, 4793.92, 133920000, 699265047, 36701471, 24715461, 4604410, 24735410, 5018762, 8419914, 12708945, 978319, 55867749, 2670764, 148083910, 722.524, 0.179368, 0, 75360726, 31230373, 4130360, 94482207, 6111248, 133920000, 35123350, 0, 133920000, 57467239, 549.516, 0, 9416.87, 33686511, 71681701, 896.301, 0, 26443446, 89192931, 20519754, 0, 0, 0, 0, 0, 0, 0, 55281154, 0, 0, 1940.02, 0, 0, 0, 133920000, 8821700, 17510243, 326.077, 3436991649, 0, 699265047, 51298383, 6047133, 119489821, 129213930
2012, 8, 8623.84, 133920000, 43330565, 0, 1207631, 923492, 73703.6, 5076532, 41294000, 42514449, 487780190, 559815459, 0, 133920000, 721465695, 34745315, 4032157, 754162, 3723761, 769905, 8652866, 13555077, 1224525, 57984082, 2671481, 156362287, 588.138, 0, 0, 45952237, 37627702, 5074572, 97935852, 48324538, 133920000, 36197512, 133920000, 133920000, 76316286, 184.432, 0, 3350.68, 46835758, 46714935, 694.34, 0, 26123451, 89615476, 20609713, 0, 0, 0, 0, 0, 0, 0, 59871706, 0, 0, 290.238, 0, 0, 0, 133920000, 11759715, 24515794, 757.936, 3664967070, 0, 721465695, 54701001, 4032157, 126380456, 136842358
2012, 9, 19265.7, 129600000, 40356721, 788.62, 237130, 231458, 54.365, 5151093, 39489000, 39483180, 465115022, 556550519, 0, 129600000, 680034980, 25195824, 286.082, 79.5796, 76.0094, 89.4818, 5481106, 8909011, 445047, 38569859, 2587649, 91763548, 0, 0, 0, 7553361, 18438267, 2506639, 5558.64, 0, 0, 0, 0, 3258.06, 28069657, 0.741899, 0, 0, 24444962, 15011171, 235.296, 0, 12012773, 39419051, 9338995, 0, 0, 0, 0, 0, 0, 0, 25896233, 0, 18.2452, 0, 0, 0, 0, 0, 0, 11756575, 0, 2453278542, 0, 680034980, 36616098, 286.082, 120121916, 124718286
2012, 10, 14286.4, 133920000, 35930882, 0, 542.692, 62.446, 43.5001, 5073095, 37737000, 37726622, 431687344, 553615035, 0, 133920000, 596992515, 21039957, 405.015, 66.0197, 0, 0, 822021, 1689349, 0, 5979094, 2674615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5741763, 18443539, 4269936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73888, 0, 0, 0, 0, 0, 0, 0, 0, 2027278176, 0, 596992515, 30257883, 0, 112061688, 115264614
