# Electricity Use
# "Scenario: ACCESS-1.0, All months (12)"
$Unit = Gigawatt-Hour
"$ListSeparator = ,"
"$DecimalSymbol = ."
$Columns = Year, Timestep, "Return Flow from IN_AZ_APS_E to Salt River[Gigawatt-Hour]", "Return Flow from IN_AZ_APS_N to Verde River[Gigawatt-Hour]", "Return Flow from IN_AZ_APS_SW to AZ_APS_SW_GW[Gigawatt-Hour]", "Return Flow from IN_AZ_APS_SW to Colorado River[Gigawatt-Hour]", "Return Flow from IN_AZ_NM_N to San Juan River[Gigawatt-Hour]", "Return Flow from IN_AZ_NW to Colorado River[Gigawatt-Hour]", "Return Flow from IN_AZ_PHX to AZ_PHX_GW[Gigawatt-Hour]", "Return Flow from IN_AZ_PHX to Verde River[Gigawatt-Hour]", "Return Flow from IN_AZ_SE to CAP[Gigawatt-Hour]", "Return Flow from IN_CA_IID to Salton Sea River[Gigawatt-Hour]", "Return Flow from IN_CA_LADWP to CA_LADWP_GW[Gigawatt-Hour]", "Return Flow from IN_CA_LADWP to CoastalLA River[Gigawatt-Hour]", "Return Flow from IN_CA_PGE_BAY to San Joaquin Pipeline[Gigawatt-Hour]", "Return Flow from IN_CA_PGE_CEN to Kings River[Gigawatt-Hour]", "Return Flow from IN_CA_PGE_N to Sacramento River[Gigawatt-Hour]", "Return Flow from IN_CA_PGE_S to Salinas River[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_CEN to CA_SCE_CEN_GW[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_CEN to Santa Clara River[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_S to CA_SCE_S_GW[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_S to San Diego Creek[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_SE to CA_SCE_SE_GW[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_SE to Colorado River[Gigawatt-Hour]", "Return Flow from IN_CA_SCE_VLY to North Fork Kern[Gigawatt-Hour]", "Return Flow from IN_CA_SDGE to CA_SDGE_GW[Gigawatt-Hour]", "Return Flow from IN_CA_SDGE to Sweetwater River[Gigawatt-Hour]", "Return Flow from IN_CA_SMUD to Sacramento River[Gigawatt-Hour]", "Return Flow from IN_CO_DEN to South Platte River[Gigawatt-Hour]", "Return Flow from IN_CO_E to Arkansas River[Gigawatt-Hour]", "Return Flow from IN_CO_E to South Platte River[Gigawatt-Hour]", "Return Flow from IN_CO_NW to Upper Colorado[Gigawatt-Hour]", "Return Flow from IN_CO_SW to Rio Grande River[Gigawatt-Hour]", "Return Flow from IN_ID_E to Snake River[Gigawatt-Hour]", "Return Flow from IN_ID_S_OR_E to Snake River[Gigawatt-Hour]", "Return Flow from IN_MT_NE to Missouri River[Gigawatt-Hour]", "Return Flow from IN_MT_NW to Clark Fork and Pend Oreille[Gigawatt-Hour]", "Return Flow from IN_MT_SE to Yellowstone River[Gigawatt-Hour]", "Return Flow from IN_MT_SW to Missouri River[Gigawatt-Hour]", "Return Flow from IN_NM_N to Rio Grande River[Gigawatt-Hour]", "Return Flow from IN_NM_S_TX_EPE to Rio Grande River[Gigawatt-Hour]", "Return Flow from IN_NV_N to Trukee River[Gigawatt-Hour]", "Return Flow from IN_NV_S to Colorado River[Gigawatt-Hour]", "Return Flow from IN_OR_E to Deschutes River[Gigawatt-Hour]", "Return Flow from IN_OR_PDX to Columbia River[Gigawatt-Hour]", "Return Flow from IN_OR_W to Middle Santiam River[Gigawatt-Hour]", "Return Flow from IN_OR_WA_BPA to Columbia River[Gigawatt-Hour]", "Return Flow from IN_UT_N to Bear[Gigawatt-Hour]", "Return Flow from IN_UT_S to Colorado River[Gigawatt-Hour]", "Return Flow from IN_WA_ID_AVA to Spokane River[Gigawatt-Hour]", "Return Flow from IN_WA_N_CEN to Columbia River[Gigawatt-Hour]", "Return Flow from IN_WA_SEATAC to Cedar River[Gigawatt-Hour]", "Return Flow from IN_WA_W to Skagit[Gigawatt-Hour]", "Return Flow from IN_WY_NE to North Fork Platte River[Gigawatt-Hour]", "Return Flow from IN_WY_NW to Shoshone River[Gigawatt-Hour]", "Return Flow from IN_WY_SE to North Fork Platte River[Gigawatt-Hour]", "Return Flow from IN_WY_SW to Colorado River[Gigawatt-Hour]", "Return Flow from WCAN_ALB to Flathead River[Gigawatt-Hour]", "Return Flow from WCAN_BC to Kettle River[Gigawatt-Hour]", "Return Flow from WMEX_BAJA to Colorado River[Gigawatt-Hour]", Sum[Gigawatt-Hour], Min[Gigawatt-Hour], Max[Gigawatt-Hour], Mean[Gigawatt-Hour], Median[Gigawatt-Hour], SD[Gigawatt-Hour], RMS[Gigawatt-Hour]
2010, 11, 2.26854, 4.32773, 0.411108, 1.23332, 4.56524, 1.12496, 5.97818, 12.1375, 8.97915, 3.62093, 2.18598, 19.6738, 30.4116, 32.9689, 38.6531, 9.8092, 2.5429, 14.4097, 6.57371, 59.1634, 0.0159536, 0.143582, 4.72692, 2.58543, 14.6508, 14.2813, 21.8236, 3.16716, 3.16716, 7.10022, 5.22754, 6.47808, 18.4602, 1.26917, 3.7449, 5.54694, 0.0766026, 8.0516, 7.85619, 17.2624, 16.5272, 3.08514, 18.3172, 30.6262, 12.0691, 20.7563, 6.50407, 17.0496, 3.91941, 16.047, 24.076, 5.66345, 0.938523, 7.79881, 1.9491, 9.7788, 12.3315, 0, 614.112, 0, 59.1634, 10.5881, 6.53889, 11.1706, 15.3212
2010, 12, 2.21454, 4.22677, 0.406692, 1.22008, 4.45639, 1.09818, 5.7852, 11.7457, 8.77304, 3.54116, 2.18789, 19.691, 30.0894, 32.3917, 37.9831, 9.58836, 2.50401, 14.1894, 6.46949, 58.2254, 0.0155738, 0.140164, 4.6363, 2.54348, 14.4131, 14.1831, 20.8257, 3.09177, 3.09177, 6.934, 5.10309, 6.32386, 18.0208, 1.23895, 3.65574, 5.41489, 0.0588005, 7.85991, 7.66916, 16.8515, 16.4504, 3.01169, 17.8811, 29.8971, 11.7916, 20.2622, 6.34923, 16.6438, 3.83024, 15.665, 23.5028, 5.52862, 0.91618, 7.61314, 1.9027, 9.546, 12.0379, 0, 601.689, 0, 58.2254, 10.3739, 6.40936, 10.9744, 15.0327
2011, 1, 2.16053, 4.12369, 0.400685, 1.20205, 4.34789, 1.0714, 5.64813, 11.4674, 8.61328, 3.45628, 2.10932, 18.9838, 29.3032, 31.6018, 37.0568, 9.34923, 2.43351, 13.7899, 6.29186, 56.6268, 0.015194, 0.136746, 4.51444, 2.4721, 14.0086, 13.8372, 20.6869, 3.01637, 3.01637, 6.76501, 4.97864, 6.16964, 17.5813, 1.20874, 3.56659, 5.28283, 0.0595489, 7.66823, 7.48213, 16.4405, 16.0492, 2.93824, 17.445, 29.168, 11.4997, 19.768, 6.19439, 16.2379, 3.73363, 15.283, 22.9296, 5.3938, 0.893837, 7.42748, 1.8563, 9.3132, 11.7444, 0, 586.82, 0, 56.6268, 10.1176, 6.24313, 10.6941, 14.6546
2011, 2, 2.16204, 4.16359, 0.402196, 1.20659, 4.33055, 1.0775, 5.74085, 11.6557, 8.6509, 3.49368, 2.11072, 18.9965, 29.6225, 31.8813, 37.3031, 9.42924, 2.44565, 13.8587, 6.33867, 57.048, 0.0154096, 0.138686, 4.54123, 2.49909, 14.1615, 13.9987, 21.2812, 3.0474, 3.0474, 6.79343, 4.99731, 6.19842, 17.8197, 1.21099, 3.59301, 5.33914, 0.0693624, 7.68979, 7.52973, 16.5716, 16.3093, 2.97246, 17.7073, 29.3434, 11.6173, 20.1121, 6.27037, 16.3714, 3.7733, 15.5493, 23.1479, 5.45043, 0.896276, 7.48852, 1.85801, 9.53524, 11.8647, 0, 592.728, 0, 57.048, 10.2195, 6.30452, 10.7927, 14.7956
2011, 3, 2.19807, 4.23297, 0.410173, 1.23052, 4.40277, 1.09545, 5.86302, 11.9037, 8.77742, 3.55146, 2.15261, 19.3735, 30.3, 32.4188, 37.9247, 9.58781, 2.48865, 14.1023, 6.46691, 58.2022, 0.0156664, 0.140997, 4.62024, 2.55137, 14.4578, 14.232, 20.4013, 3.09818, 3.09818, 6.9095, 5.08059, 6.30171, 18.1166, 1.23117, 3.65288, 5.42812, 2.5066, 7.81794, 7.65521, 16.8478, 16.3636, 3.02199, 18.0024, 29.8324, 11.803, 20.4473, 6.37486, 16.6442, 3.83866, 15.8084, 23.5336, 5.54126, 0.911212, 7.61332, 1.88898, 9.69414, 12.0624, 0, 604.229, 0, 58.2022, 10.4177, 6.42089, 10.9362, 15.0356
2011, 4, 2.2341, 4.30236, 0.406373, 1.21912, 4.47383, 1.11341, 5.9014, 11.9816, 8.85907, 3.60469, 2.16695, 19.5026, 30.5603, 32.8564, 38.4639, 9.74002, 2.52308, 14.2974, 6.53779, 58.8401, 0.0159231, 0.143308, 4.68571, 2.58019, 14.6211, 14.3856, 21.7747, 3.14897, 3.14897, 7.0224, 5.16387, 6.40501, 18.4136, 1.25136, 3.71276, 5.51709, 0.147584, 7.94609, 7.78069, 17.1239, 16.4878, 3.07153, 18.2975, 30.3214, 11.9966, 20.7825, 6.47936, 16.9171, 3.90158, 16.0676, 23.9193, 5.63209, 0.926148, 7.73811, 1.91994, 9.85304, 12.2601, 0, 611.145, 0, 58.8401, 10.537, 6.50857, 11.1259, 15.2539
2011, 5, 2.27013, 4.37174, 0.403307, 1.20992, 4.54466, 1.13137, 5.94349, 12.0671, 8.95123, 3.65873, 2.19264, 19.7338, 30.8547, 33.2275, 38.9023, 9.89281, 2.5593, 14.5027, 6.61829, 59.5646, 0.0161799, 0.145619, 4.75328, 2.61521, 14.8195, 14.442, 22.2458, 3.19975, 3.19975, 7.1318, 5.24715, 6.5083, 18.7105, 1.27154, 3.77263, 5.60606, 3.03437, 8.07424, 7.90617, 17.4001, 16.6678, 3.12106, 18.5926, 30.8104, 12.182, 21.1176, 6.58385, 17.1899, 3.9645, 16.3267, 24.3051, 5.72292, 0.941084, 7.8629, 1.9509, 10.0119, 12.4578, 0, 622.509, 0, 59.5646, 10.7329, 6.60107, 11.2276, 15.4622
2011, 6, 2.32418, 4.47582, 0.40648, 1.21944, 4.65176, 1.1583, 6.05677, 12.2971, 9.13001, 3.74264, 2.23447, 20.1103, 31.5265, 28.198, 39.796, 10.1254, 2.61703, 14.8298, 5.59885, 50.3896, 0.0165651, 0.149086, 4.86206, 2.67332, 15.1488, 14.7544, 22.8609, 3.27592, 3.27592, 7.28975, 5.37206, 6.66324, 19.156, 1.30181, 3.86245, 5.73953, 3.38927, 8.26646, 8.09439, 17.8143, 17.0111, 3.19536, 19.0352, 31.5439, 12.4717, 21.6204, 6.74059, 17.5991, 4.04825, 16.7154, 24.8837, 5.85916, 0.963488, 8.05009, 1.99735, 10.2503, 12.7544, 0, 619.594, 0, 50.3896, 10.6827, 6.70191, 10.553, 14.9521
2011, 7, 2.37822, 4.57989, 0.412812, 1.23844, 4.75935, 1.18523, 6.18599, 12.5594, 9.32921, 3.82814, 2.28441, 20.5597, 32.1838, 29.0135, 40.6468, 10.3587, 2.6764, 15.1663, 5.75804, 51.8223, 0.0169503, 0.152553, 4.9709, 2.68005, 15.1869, 15.0255, 23.2311, 3.3521, 3.3521, 7.45575, 5.49698, 6.81818, 19.6014, 1.13733, 3.95226, 5.87299, 2.96105, 8.45868, 8.28261, 18.2286, 17.3709, 3.26967, 19.4778, 32.2774, 12.7555, 22.1231, 6.89733, 18.0084, 4.12937, 17.1041, 25.4623, 5.99541, 0.985892, 8.23728, 2.04379, 10.4886, 13.051, 0, 632.838, 0, 51.8223, 10.911, 6.85775, 10.8179, 15.299
2011, 8, 2.37822, 4.57989, 0.420829, 1.26249, 4.76001, 1.18523, 6.24825, 12.6858, 9.40555, 3.8277, 2.27891, 20.5101, 12.8512, 13.9561, 40.5963, 10.3573, 2.67424, 15.1541, 6.88641, 61.9777, 0.0169503, 0.152553, 4.96688, 2.7311, 15.4762, 14.9767, 23.2064, 3.3521, 3.3521, 7.45706, 5.49698, 6.81818, 19.6014, 1.33208, 3.95226, 5.87299, 3.46808, 8.45868, 8.28261, 18.2286, 17.3498, 3.26967, 19.4778, 32.2774, 12.7527, 22.1231, 6.89733, 18.0084, 4.12656, 17.1041, 25.4623, 0.96526, 0.985892, 1.3262, 2.04379, 10.4886, 13.051, 0, 598.906, 0, 61.9777, 10.326, 6.85229, 11.0427, 15.0487
2011, 9, 2.37822, 4.57989, 0.418433, 1.2553, 4.76109, 1.18523, 6.23074, 12.6503, 9.43062, 3.82712, 2.28184, 20.5366, 9.30498, 10.2772, 40.6192, 10.3584, 2.6752, 15.1594, 6.90371, 62.1334, 0.0169503, 0.152553, 4.97132, 2.73144, 15.4781, 14.9989, 19.9603, 3.3521, 3.3521, 7.46296, 5.49698, 6.81818, 19.6014, 1.33208, 3.95226, 5.87299, 0.018034, 8.45868, 8.28261, 18.2286, 17.5167, 3.26967, 19.4778, 32.2774, 12.7522, 22.1231, 6.89733, 18.0084, 4.12858, 17.1041, 25.4623, 0.890917, 0.985892, 1.22406, 2.04379, 10.4886, 13.051, 0, 585.207, 0, 62.1334, 10.0898, 6.85775, 11.0333, 14.8808
2011, 10, 2.32418, 4.47582, 0.417679, 1.25304, 4.65267, 1.1583, 6.158, 12.5026, 9.30666, 3.74529, 2.2388, 20.1492, 7.08176, 11.3571, 39.7306, 10.1261, 2.61768, 14.8335, 6.7653, 60.8877, 0.0165651, 0.149086, 4.86368, 2.67293, 15.1466, 14.6913, 17.2075, 3.27592, 3.27592, 7.29718, 5.37206, 6.66324, 19.156, 1.30181, 3.86245, 5.73953, 0.046433, 8.26646, 8.09439, 17.8143, 17.0652, 3.19536, 19.0352, 31.5439, 12.467, 21.6204, 6.74059, 17.5991, 4.03498, 16.7154, 24.8837, 0.830829, 0.963488, 1.1415, 1.99735, 10.2503, 12.7544, 0, 569.534, 0, 60.8877, 9.81955, 6.70191, 10.7751, 14.5095
2011, 11, 2.27013, 4.37174, 0.409342, 1.22803, 4.54504, 1.13137, 5.97027, 12.1215, 9.00417, 3.66095, 2.19942, 19.7948, 10.2815, 11.3308, 39.1179, 9.89494, 2.5616, 14.5157, 6.62772, 59.6494, 0.0161799, 0.145619, 4.79269, 2.61653, 14.827, 14.6501, 17.0871, 3.19975, 3.19975, 7.12938, 5.24715, 6.5083, 18.7105, 1.27154, 3.77263, 5.60606, 0.0628987, 8.07424, 7.90617, 17.4001, 16.7133, 3.12106, 18.5926, 30.8104, 12.1905, 21.1176, 6.58385, 17.1899, 3.95791, 16.3267, 24.3051, 5.72292, 0.941084, 7.8629, 1.9509, 10.0119, 12.4578, 0, 572.767, 0, 59.6494, 9.87529, 6.60578, 10.4439, 14.3079
2011, 12, 2.21609, 4.26766, 0.417974, 1.25392, 4.4386, 1.10443, 5.98024, 12.1417, 8.89646, 3.58089, 2.17858, 19.6072, 16.7517, 18.0959, 38.2186, 9.66688, 2.51053, 14.2264, 6.52227, 58.7004, 0.0157947, 0.142153, 4.66046, 2.57651, 14.6002, 14.3323, 19.969, 3.12357, 3.12357, 6.96342, 5.12223, 6.35336, 18.2651, 1.24127, 3.68282, 5.4726, 0.0688341, 7.88201, 7.71795, 16.9859, 16.4353, 3.04676, 18.1499, 30.0769, 11.9026, 20.6149, 6.42711, 16.7807, 3.86186, 15.938, 23.7265, 5.58668, 0.91868, 7.67571, 1.90446, 9.77359, 12.1613, 0, 578.056, 0, 58.7004, 9.96649, 6.47469, 10.3874, 14.3307
