# Supply Delivered
# "Scenario: GFDL-ESM2M, Selected Sources (48/780), All months (12)"
$Unit = Cubic Meter
"$ListSeparator = ,"
"$DecimalSymbol = ."
$Columns = Year, Timestep, "AZ_APS_E_Upr Salt[Cubic Meter]", "AZ_APS_SW_Lwr Colorado[Cubic Meter]", "AZ_APS_SW_Lwr Gila[Cubic Meter]", "AZ_NM_N_San Juan[Cubic Meter]", "AZ_SE_Middle Gila[Cubic Meter]", "AZ_SE_Upr Gila[Cubic Meter]", "CA_LADWP_San Diego Creek[Cubic Meter]", "CA_PGE_BAY_Coyote[Cubic Meter]", "CA_PGE_CEN_Lwr Salinas[Cubic Meter]", "CA_PGE_CEN_Pajaro[Cubic Meter]", "CA_PGE_CEN_San Jo and Tulare[Cubic Meter]", "CA_PGE_CEN_San Jo Valley[Cubic Meter]", "CA_PGE_N_Feather[Cubic Meter]", "CA_PGE_N_Sacramento[Cubic Meter]", "CA_PGE_S_Tulare[Cubic Meter]", "CA_PGE_S_Upr Salinas[Cubic Meter]", "CA_SCE_CEN_Santa Clara[Cubic Meter]", "CA_SDGE_San Dieguito[Cubic Meter]", "CA_SDGE_St Vincent[Cubic Meter]", "CA_SDGE_Sweetwater[Cubic Meter]", "CO_DEN_Big Thompson[Cubic Meter]", "CO_DEN_Boulder[Cubic Meter]", "CO_DEN_Clear Creek[Cubic Meter]", "CO_DEN_South Platte[Cubic Meter]", "CO_E_Arkansas[Cubic Meter]", "CO_E_Lwr South Platte[Cubic Meter]", "CO_NW_Upper Colorado[Cubic Meter]", "CO_SW_Alamosa[Cubic Meter]", "CO_SW_Canjeos[Cubic Meter]", "CO_SW_Upr Rio Grande[Cubic Meter]", "ID_E_Lwr Bear[Cubic Meter]", "ID_E_Middle Bear[Cubic Meter]", "ID_E_Middle Snake[Cubic Meter]", "ID_S_OR_E_Boise[Cubic Meter]", "ID_S_OR_E_Lower Snake[Cubic Meter]", "ID_S_OR_E_Middle Frk Snake[Cubic Meter]", "ID_S_OR_E_Snake[Cubic Meter]", "ID_S_OR_E_South Western Snake[Cubic Meter]", "MT_NE_Missouri[Cubic Meter]", "MT_NW_Upr S Fork Flathead[Cubic Meter]", "MT_SE_LwrMid Yellowstone[Cubic Meter]", "MT_SE_Middle Yellowstone[Cubic Meter]", "MT_SW_Upper MissouriAg[Cubic Meter]", "NM_N_Middle Rio Grande[Cubic Meter]", "NM_S_TX_EPE_Rio Grande[Cubic Meter]", "OR_E_Headwaters Klamath[Cubic Meter]", "OR_E_Lost[Cubic Meter]", "OR_E_South Klamath[Cubic Meter]", "OR_E_West Lost[Cubic Meter]", "OR_PDX_LwrClackamas[Cubic Meter]", "OR_W_Upr Williamette[Cubic Meter]", "OR_W_Willamette[Cubic Meter]", "OR_WA_BPA_Central Columbia[Cubic Meter]", "OR_WA_BPA_Deschutes[Cubic Meter]", "OR_WA_BPA_Lwr Columbia[Cubic Meter]", "OR_WA_BPA_Yakima[Cubic Meter]", "UT_N_Bear[Cubic Meter]", "WA_ID_AVA_Clearwater[Cubic Meter]", "WA_N_CEN_ChelanAg[Cubic Meter]", "WA_N_CEN_Interior Coulee[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia 2[Cubic Meter]", "WA_N_CEN_OkanoganAg[Cubic Meter]", "WY_NW_Middle Wind[Cubic Meter]", "WY_NW_ShoshoneAg[Cubic Meter]", "WY_SE_North Fork Platte[Cubic Meter]", "WY_SW_Upper GreenAg[Cubic Meter]", "Sum[Cubic Meter]", "Min[Cubic Meter]", "Max[Cubic Meter]", "Mean[Cubic Meter]", "Median[Cubic Meter]", "SD[Cubic Meter]", "RMS[Cubic Meter]"
2010, 11, 8815.21, 129600000, 24450383, 0, 3608071, 3661892, 23761.2, 2393267, 22246000, 23393060, 262955709, 381076361, 0, 0, 393505000, 0, 220426, 112090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247254836, 0, 393505000, 18615744, 0, 74311060, 76067468
2010, 12, 7653.45, 133920000, 31023959, 0, 65.949, 141.45, 54.813, 1850897, 18009000, 16921786, 228176275, 354279536, 0, 0, 374537283, 0, 0, 67.8306, 0, 0, 0, 0, 347623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1159074342, 0, 374537283, 17299617, 0, 69338466, 70960137
2011, 1, 0, 133920000, 10755306, 0, 0, 0, 0, 0, 5.25406, 0, 0, 200657005, 0, 0, 222067000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 567399316, 0, 222067000, 8468647, 0, 39470381, 40079628
2011, 2, 1812.75, 120960000, 0, 0, 791.415, 338.22, 0, 0, 0, 0, 0, 79570000, 0, 0, 70312000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270844942, 0, 120960000, 4042462, 0, 19389002, 19663772
2011, 3, 8974.36, 133919600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128501971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262430545, 0, 133919600, 3916874, 0, 22502292, 22674601
2011, 4, 19503.6, 129600000, 37976918, 634.07, 589.505, 47.5544, 44.6729, 0, 12778000, 16220755, 6852.13, 233147458, 0, 0, 298413701, 0, 0, 12.0372, 136.457, 28.2889, 2954892, 4468548, 458235, 28680767, 2588507, 100725437, 445.222, 0, 0, 38613576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7283.47, 14576797, 39309869, 336.576, 0, 7310824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118803408, 5706541, 236.585, 82.2113, 1092370467, 0, 298413701, 16304037, 0, 51155741, 53326102
2011, 5, 26216.6, 133920000, 48047667, 7999.1, 5229060, 5395432, 721550, 427.128, 23874000, 23015000, 315360974, 311880000, 0, 0, 393827842, 0, 22244100, 4510251, 25215438, 5269806, 4195586, 9143759, 873751, 35712467, 2678397, 146722596, 707.54, 0, 0, 48950523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154.911, 0, 0, 0, 83843228, 35.9974, 0, 21110530, 11351050, 2465147, 0, 0, 0, 0, 0, 0, 0, 11096000, 0, 55.5053, 4535.27, 0, 0, 0, 110167721, 12355828, 130.922, 340.099, 1819218303, 0, 393827842, 27152512, 340.099, 74907558, 79149560
2011, 6, 28029.6, 129600000, 53977566, 6332.16, 11456634, 11835686, 961515, 3271245, 32245000, 33681000, 346869587, 366050000, 0, 0, 484246000, 14670498, 29956237, 5593211, 33142618, 6860320, 6050892, 11336337, 943048, 47545541, 2592000, 144206075, 753.039, 0.994086, 0, 109349512, 29929983, 3842924, 14841632, 2378.72, 23707152, 5569283, 7464.99, 34471362, 34639469, 813.426, 0, 4181.88, 19847477, 102363914, 93.3605, 0, 27782959, 86128765, 19241019, 0, 0, 0, 0, 0, 0, 0, 49303102, 0, 3.72202, 4415.3, 0, 0, 0, 129600000, 12608058, 8122.1, 384.599, 2480380595, 0, 484246000, 37020606, 3842924, 86999905, 93949661
2011, 7, 24326, 133920000, 57916627, 9490.94, 9996920, 8614242, 822995, 4376615, 37635000, 39495000, 421743221, 455270669, 32960119, 133920000, 606632364, 32999193, 21072918, 4044696, 21068332, 4378421, 6900873, 11860278, 772099, 48625429, 2671814, 142685962, 886.384, 0.307723, 0, 71784095, 37335734, 4710548, 98563629, 51661971, 133920000, 36318737, 133920000, 133920000, 70550571, 8799.04, 0, 9774.43, 39297419, 68827901, 928.545, 0, 27513359, 93113698, 21147006, 0, 0, 0, 0, 0, 0, 0, 56292855, 0, 3.57799, 9176.9, 0, 0, 0, 133920000, 12903954, 16505550, 821.516, 3482655020, 0, 606632364, 51979926, 9996920, 107116257, 118340835
2011, 8, 18795.2, 133920000, 50911842, 4861.27, 6261987, 5175040, 81050.9, 5106753, 40500000, 42041000, 452842566, 523682555, 14432438, 133920000, 675228031, 34669947, 3823314, 741585, 3643603, 753849, 7066780, 11803173, 677130, 52455997, 2673138, 162433339, 695.883, 0.16274, 0, 52290190, 44261388, 5823091, 102262213, 49883177, 133920000, 37924418, 133920000, 133920000, 93111932, 804.444, 0, 9110.52, 55583368, 47267660, 741.17, 0, 26358372, 90596577, 20796777, 0, 0, 0, 0, 0, 0, 0, 59895110, 0, 93.9394, 94985047, 0, 0, 0, 133920000, 13826050, 27810832, 598.358, 3723237021, 0, 675228031, 55570702, 6261987, 118630158, 130196662
2011, 9, 19400.1, 129600000, 47332914, 0.597732, 6169393, 5827620, 22.9773, 5450170, 40012000, 40875000, 426979544, 548590796, 0, 129600000, 656496905, 26503952, 470.348, 66.4051, 651.803, 1.36818, 3149512, 5741701, 0.859601, 26743245, 2587503, 73402336, 0, 0, 0, 0, 23920481, 3071160, 0, 916.935, 2855.1, 126.099, 1120.6, 796.467, 49104677, 33.4461, 0, 191.902, 25100615, 0, 0, 0, 13197309, 43980577, 10200047, 0, 0, 0, 0, 0, 0, 0, 28860755, 0, 0, 0, 0, 0, 0, 0, 0, 8180310, 0, 2380705177, 0, 656496905, 35532913, 191.902, 115630997, 120139732
2011, 10, 15417.2, 133920000, 40586935, 0, 3591656, 3473049, 15.3557, 5406981, 38461000, 38621722, 385938548, 542692368, 0, 133920000, 591625690, 21554373, 623.449, 24.8519, 0, 0, 0, 0, 377442, 0, 2674279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4368603, 12125145, 2488721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1961842592, 0, 591625690, 29281233, 0, 108517912, 111614356
2011, 11, 12539.8, 129600000, 47171276, 0, 1081615, 1090861, 72.5674, 2047408, 28993000, 28538000, 279094646, 426335340, 0, 0, 481103306, 153022, 493.943, 49.4149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1425221630, 0, 481103306, 21271965, 0, 85411805, 87400170
2011, 12, 7321.71, 133920000, 47423889, 0, 958.017, 564.671, 78.8887, 88.8233, 25037000, 24072283, 217737903, 366963020, 0, 0, 401485851, 1323736, 0, 56.6293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1217972751, 0, 401485851, 18178698, 0, 72038821, 73773980
2012, 1, 9613.71, 133920000, 37583792, 0, 842.959, 514.287, 92.0097, 1024674, 23264000, 14300857, 165601686, 312470230, 0, 0, 332680281, 4704984, 0, 79.1127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1025561647, 0, 332680281, 15306890, 0, 60321813, 61795734
2012, 2, 2596.93, 125280000, 371.02, 0, 546.54, 10.8683, 79.3139, 1914360, 24567000, 13228012, 127034906, 291860509, 0, 0, 306559603, 12724924, 0, 17.2531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903172936, 0, 306559603, 13480193, 0, 55015625, 56242863
2012, 3, 12762.7, 133920000, 1985992, 0, 109.117, 744.262, 98.4529, 2519597, 24803000, 15076919, 193466668, 322432534, 0, 0, 354824399, 9425763, 810.61, 39.8275, 187.784, 68.0614, 0, 0, 0, 0, 561931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1059031624, 0, 354824399, 15806442, 0, 63892600, 65354255
2012, 4, 21905.8, 129600000, 41437556, 69.2013, 2149943, 2222269, 637788, 3605330, 30286000, 24360000, 281224942, 404328734, 0, 0, 469358000, 24137564, 18473098, 4241981, 36516083, 7559922, 5013841, 6751628, 0, 34938703, 2591007, 118254549, 866.481, 0, 0, 0, 23101750, 3388204, 84656170, 16705768, 125546602, 37661070, 4522.2, 129600000, 0, 73.0926, 0, 7315.96, 28694711, 44378385, 0, 0, 12097710, 7884473, 6497376, 0, 0, 0, 310.628, 0, 0, 589.603, 19225000, 0, 0, 3741.04, 292.117, 28.7788, 24.2907, 129600000, 12005118, 963.533, 544.8, 2328772524, 0, 469358000, 34757799, 2222269, 85449395, 91655466
2012, 5, 25472.4, 133920000, 49339713, 7717.4, 6752552, 6993404, 725158, 3960042, 33198000, 30237971, 348739977, 447574866, 0, 58449196, 568672190, 23745622, 22531100, 4546246, 26813560, 5588282, 6076780, 8503285, 0, 41572559, 2659018, 123902924, 58.8067, 0, 0, 0, 29805852, 4219501, 89718198, 37179933, 133920000, 34691674, 133920000, 133920000, 0, 21.526, 0, 7031.4, 39764049, 81117004, 0, 0, 23161530, 76228736, 18306628, 0, 0, 0, 1910.3, 0, 396.711, 7913.2, 37953333, 0, 16.8309, 2675.28, 79.5845, 54.2432, 318.097, 133920000, 10353348, 381.704, 105.2, 2972736386, 0, 568672190, 44369200, 4546246, 99852555, 108583354
2012, 6, 23445, 129600000, 54283059, 7339.89, 9477363, 9225036, 951803, 5102604, 37935000, 37144325, 449354931, 530345849, 0, 129600000, 646057425, 31144397, 31196700, 5838911, 35210633, 7304606, 7054368, 10918116, 87933.6, 53209070, 2592000, 157282590, 900.874, 0.187709, 0, 105624291, 42408706, 5609327, 108657889, 51656653, 129600000, 41795386, 129600000, 129600000, 37350001, 556.835, 0, 9356.11, 37758015, 90043768, 72.5168, 0, 24544372, 84303257, 20378419, 0, 0, 0, 1129.56, 0, 5312.1, 5750.14, 54997025, 0, 91.9661, 43314650, 564.534, 24.8664, 157.709, 129600000, 14040497, 21151880, 834.899, 3683006392, 0, 646057425, 54970245, 9477363, 116103882, 127673973
2012, 7, 18395.1, 133920000, 51730271, 290.736, 4788945, 3754291, 1214037, 6112469, 42417000, 42541000, 538047174, 610292656, 133920000, 133920000, 716274206, 37747296, 37779000, 7080000, 37764640, 7810195, 7434638, 11155759, 0, 51688514, 2678400, 148101694, 735.199, 0, 0, 0, 50402726, 6435427, 120670755, 58432166, 133920000, 46336619, 133920000, 133920000, 74930312, 6648.45, 0, 6553.71, 57054874, 37900961, 0, 0, 27036064, 93150830, 21303462, 0, 0, 0, 5192.24, 0, 1906.93, 1757.89, 67712734, 0, 94.8928, 1546.74, 419.792, 9.43062, 148.514, 133920000, 13651672, 24951279, 531.867, 4003866299, 0, 716274206, 59759198, 7434638, 131718506, 143742739
2012, 8, 22640.3, 133920000, 54960449, 5674.88, 3528583, 3251978, 1159561, 6488325, 44002000, 44223000, 561910701, 642158063, 133920000, 133920000, 727384561, 35732679, 34853056, 6668424, 33618597, 6974013, 7804578, 12320044, 777963, 56873828, 2671087, 169613540, 90.6565, 0.343703, 0, 0, 55350154, 7261764, 133296268, 63830701, 133920000, 49875658, 133920000, 133920000, 97195935, 658.175, 0, 7572.61, 72234898, 47938127, 0, 0, 26323918, 91096836, 21065030, 0, 0, 0, 1084.87, 0, 2630.28, 3979.25, 77112412, 87.8624, 66.0382, 131457020, 289.239, 63.9947, 559.413, 133920000, 17466947, 34091464, 49163389, 4369220949, 0, 727384561, 65212253, 12320044, 136053017, 149955949
2012, 9, 20385.6, 129600000, 52703139, 757.649, 1953617, 1953047, 930052, 6380535, 42788000, 42707000, 538990640, 635301189, 21060375, 129600000, 686693904, 27967010, 28868789, 5193000, 12481758, 2601523, 4440550, 7671012, 7.09677, 35639760, 2587779, 99720895, 0, 0, 0, 0, 34046225, 4424841, 68901639, 34421594, 122172963, 26065103, 129600000, 129600000, 45632725, 3.2248, 0, 740.09, 42587215, 14137737, 0, 0, 13254550, 44413666, 10415620, 0, 0, 0, 24.7341, 0, 870.775, 915.224, 49488269, 0, 87.4928, 1945.46, 93.2744, 5.44844, 27.8811, 82337023, 4306842, 18418241, 89.5865, 3392083780, 0, 686693904, 50628116, 4440550, 130256288, 138840457
