# Supply Delivered
# "Scenario: RefLOCA, Selected Sources (48/780), All months (12)"
$Unit = Cubic Meter
"$ListSeparator = ,"
"$DecimalSymbol = ."
$Columns = Year, Timestep, "AZ_APS_E_Upr Salt[Cubic Meter]", "AZ_APS_SW_Lwr Colorado[Cubic Meter]", "AZ_APS_SW_Lwr Gila[Cubic Meter]", "AZ_NM_N_San Juan[Cubic Meter]", "AZ_SE_Middle Gila[Cubic Meter]", "AZ_SE_Upr Gila[Cubic Meter]", "CA_LADWP_San Diego Creek[Cubic Meter]", "CA_PGE_BAY_Coyote[Cubic Meter]", "CA_PGE_CEN_Lwr Salinas[Cubic Meter]", "CA_PGE_CEN_Pajaro[Cubic Meter]", "CA_PGE_CEN_San Jo and Tulare[Cubic Meter]", "CA_PGE_CEN_San Jo Valley[Cubic Meter]", "CA_PGE_N_Feather[Cubic Meter]", "CA_PGE_N_Sacramento[Cubic Meter]", "CA_PGE_S_Tulare[Cubic Meter]", "CA_PGE_S_Upr Salinas[Cubic Meter]", "CA_SCE_CEN_Santa Clara[Cubic Meter]", "CA_SDGE_San Dieguito[Cubic Meter]", "CA_SDGE_St Vincent[Cubic Meter]", "CA_SDGE_Sweetwater[Cubic Meter]", "CO_DEN_Big Thompson[Cubic Meter]", "CO_DEN_Boulder[Cubic Meter]", "CO_DEN_Clear Creek[Cubic Meter]", "CO_DEN_South Platte[Cubic Meter]", "CO_E_Arkansas[Cubic Meter]", "CO_E_Lwr South Platte[Cubic Meter]", "CO_NW_Upper Colorado[Cubic Meter]", "CO_SW_Alamosa[Cubic Meter]", "CO_SW_Canjeos[Cubic Meter]", "CO_SW_Upr Rio Grande[Cubic Meter]", "ID_E_Lwr Bear[Cubic Meter]", "ID_E_Middle Bear[Cubic Meter]", "ID_E_Middle Snake[Cubic Meter]", "ID_S_OR_E_Boise[Cubic Meter]", "ID_S_OR_E_Lower Snake[Cubic Meter]", "ID_S_OR_E_Middle Frk Snake[Cubic Meter]", "ID_S_OR_E_Snake[Cubic Meter]", "ID_S_OR_E_South Western Snake[Cubic Meter]", "MT_NE_Missouri[Cubic Meter]", "MT_NW_Upr S Fork Flathead[Cubic Meter]", "MT_SE_LwrMid Yellowstone[Cubic Meter]", "MT_SE_Middle Yellowstone[Cubic Meter]", "MT_SW_Upper MissouriAg[Cubic Meter]", "NM_N_Middle Rio Grande[Cubic Meter]", "NM_S_TX_EPE_Rio Grande[Cubic Meter]", "OR_E_Headwaters Klamath[Cubic Meter]", "OR_E_Lost[Cubic Meter]", "OR_E_South Klamath[Cubic Meter]", "OR_E_West Lost[Cubic Meter]", "OR_PDX_LwrClackamas[Cubic Meter]", "OR_W_Upr Williamette[Cubic Meter]", "OR_W_Willamette[Cubic Meter]", "OR_WA_BPA_Central Columbia[Cubic Meter]", "OR_WA_BPA_Deschutes[Cubic Meter]", "OR_WA_BPA_Lwr Columbia[Cubic Meter]", "OR_WA_BPA_Yakima[Cubic Meter]", "UT_N_Bear[Cubic Meter]", "WA_ID_AVA_Clearwater[Cubic Meter]", "WA_N_CEN_ChelanAg[Cubic Meter]", "WA_N_CEN_Interior Coulee[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia[Cubic Meter]", "WA_N_CEN_Lwr Middle Columbia 2[Cubic Meter]", "WA_N_CEN_OkanoganAg[Cubic Meter]", "WY_NW_Middle Wind[Cubic Meter]", "WY_NW_ShoshoneAg[Cubic Meter]", "WY_SE_North Fork Platte[Cubic Meter]", "WY_SW_Upper GreenAg[Cubic Meter]", "Sum[Cubic Meter]", "Min[Cubic Meter]", "Max[Cubic Meter]", "Mean[Cubic Meter]", "Median[Cubic Meter]", "SD[Cubic Meter]", "RMS[Cubic Meter]"
2010, 11, 8815.21, 129600000, 24450383, 0, 3608071, 3661892, 23761.2, 2393267, 22246000, 23393060, 262955709, 381076361, 0, 0, 393505000, 0, 220426, 112090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247254836, 0, 393505000, 18615744, 0, 74311060, 76067468
2010, 12, 7653.45, 133920000, 31023959, 0, 65.949, 141.45, 54.813, 1850897, 18009000, 16921786, 228176275, 354279536, 0, 0, 374537283, 0, 0, 67.8306, 0, 0, 0, 0, 347623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1159074342, 0, 374537283, 17299617, 0, 69338466, 70960137
2011, 1, 6673.35, 133920000, 31996266, 0, 696.613, 806.825, 0, 1887069, 9957500, 1830083, 131861528, 285671624, 0, 0, 282096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 879228247, 0, 285671624, 13122810, 0, 53100867, 54312292
2011, 2, 403.105, 120960000, 0, 0, 238.141, 666.685, 0, 0, 0, 0, 0, 161760000, 0, 0, 211340000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494061308, 0, 211340000, 7374049, 0, 35209112, 35714919
2011, 3, 4883.33, 133919600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133924483, 0, 133919600, 1998873, 0, 16360874, 16360883
2011, 4, 17648.2, 129600000, 36580223, 427.023, 290915, 299870, 74.7911, 53.0998, 2.9452, 12700199, 26423306, 207660000, 0, 0, 276176326, 0, 0, 8.94152, 486.6, 419.598, 3927765, 5447789, 432975, 29186132, 2588058, 99615869, 93.263, 0, 0, 39585836, 0, 0, 425.304, 4819.63, 4659.58, 2038.89, 0, 8162.37, 0, 891.887, 0, 4791.04, 27549394, 67302917, 440.136, 0, 829090, 9.62702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9560.1, 0, 0, 0, 120800199, 5156816, 404.898, 535.971, 1092209633, 0, 276176326, 16301636, 419.598, 48129870, 50474284
2011, 5, 22800.9, 133920000, 44301603, 803.994, 4735276, 4922751, 478169, 95.2727, 15419000, 18214000, 89363290, 270059191, 0, 0, 409802617, 0, 9537032, 2068519, 12305818, 2564268, 2249857, 5575998, 0, 20182595, 2672328, 43592889, 255.208, 0, 0, 46127696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11071640, 74079128, 966.433, 0, 18693406, 13555815, 877363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1256395171, 0, 409802617, 18752167, 0, 62363262, 64674360
2011, 6, 27481.8, 129600000, 52687551, 812.216, 11067421, 11101906, 499671, 83.7317, 22779000, 27105000, 196850151, 295017861, 0, 0, 479468099, 0, 13412223, 2631949, 15967207, 3278564, 0, 9110581, 0, 36840089, 2592000, 118085441, 200.601, 0.999702, 0, 112978248, 0, 0, 0, 0, 0, 0, 0, 0, 24088273, 0, 0, 0, 8905517, 103610967, 568.024, 0, 27719860, 53485982, 12204265, 0, 0, 0, 0, 0, 0, 0, 20963000, 0, 0, 0, 0, 0, 0, 61826000, 11023000, 741.386, 0, 1864929714, 0, 479468099, 27834772, 83.7317, 75176655, 79636378
2011, 7, 23105.4, 133920000, 55167061, 0, 10925178, 10537536, 259678, 3302093, 32062000, 35889000, 348777997, 375400000, 0, 0, 552073393, 24576208, 7842400, 1448669, 7237628, 1492644, 4027228, 6474841, 2.46555, 29273336, 2678144, 87617979, 314.886, 0.619253, 0, 97840911, 26344657, 3986260, 1599.58, 6191.07, 0, 6134.37, 0, 12247.4, 62790906, 678.507, 0, 2159.82, 33786548, 80738123, 333.124, 0, 25636608, 78725891, 17303197, 0, 0, 0, 0, 0, 0, 0, 44229000, 0, 48.8562, 9761.71, 0, 0, 0, 133910000, 14679000, 568.439, 708.273, 2351017972, 0, 552073393, 35089820, 23105.4, 92675696, 98447394
2011, 8, 25298.9, 133920000, 58279373, 13236503, 9476627, 9907600, 2.57067, 4245296, 36791000, 39662000, 386254121, 442990041, 0, 133900000, 609444245, 31474874, 275.672, 294.373, 389.524, 527.26, 6207430, 9240075, 901166, 41396266, 2678400, 123444894, 353.528, 0.841441, 0, 80454947, 28636442, 3949999, 85116098, 37554261, 133920000, 34129439, 133920000, 133920000, 84971021, 573.938, 0, 3313.46, 46347423, 65219819, 4407271, 0, 25410680, 85533398, 19418320, 0, 0, 0, 0, 0, 0, 0, 43378392, 0, 0, 11185391, 0, 0, 0, 133920000, 12493061, 18072189, 549.295, 3315439642, 0, 609444245, 49484174, 9240075, 104936641, 115308406
2011, 9, 20349.4, 129600000, 52456824, 0, 6327472, 5709839, 84.3147, 4703762, 38016000, 39968000, 391318994, 478206172, 0, 129600000, 620747178, 26867691, 174.867, 14.9739, 770.926, 93.5818, 2936157, 4335412, 198848, 23514058, 2591664, 64057756, 0, 0, 0, 7935906, 7627994, 1099559, 0, 0, 0, 0, 0, 0, 53120467, 843.775, 0, 884.684, 29487256, 5053068, 94.9892, 0, 12893788, 42417623, 9526065, 0, 0, 0, 0, 0, 0, 0, 7516000, 0, 52.8602, 0, 0, 0, 0, 0, 0, 7788683, 0, 2205645602, 0, 620747178, 32920084, 174.867, 106275452, 110497191
2011, 10, 16798.9, 133920000, 43591146, 0, 3406910, 3355832, 44.2374, 4032963, 33703000, 34733000, 328678520, 434378689, 0, 6702.6, 534207275, 11539527, 540.671, 46.2762, 0, 0, 0, 0, 0, 0, 2678400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0629, 0, 0, 0, 0, 3928425, 8657464, 2006991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1582842278, 0, 534207275, 23624512, 0, 92699323, 94989610
2011, 11, 5778.94, 129600000, 42655714, 0, 248.625, 796.714, 73.713, 3258131, 24845000, 27900984, 238707950, 383328383, 0, 0, 427762323, 0, 586.502, 27.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1278065997, 0, 427762323, 19075612, 0, 76132348, 77932689
2011, 12, 0, 133920000, 28137131, 0, 44.2028, 51.1915, 28.4018, 3221261, 24283000, 26407507, 201575812, 363064313, 0, 0, 383147628, 0, 0, 97.714, 0, 0, 0, 0, 65.9493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1163756940, 0, 383147628, 17369507, 0, 69528759, 71160348
2012, 1, 3416, 133920000, 112.567, 0, 361.678, 322.906, 0, 1394666, 17621000, 13973874, 80820000, 281979663, 0, 0, 296985500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 826698917, 0, 296985500, 12338790, 0, 52582778, 53627665
2012, 2, 10027.8, 125280000, 149.82, 0, 442.188, 208.016, 0, 1613359, 18554000, 13722366, 158240000, 280032848, 0, 0, 311541000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 908994401, 0, 311541000, 13567081, 0, 55652319, 56877234
2012, 3, 10707.2, 133920000, 750285, 0, 512.073, 929.219, 64.1682, 0, 13208000, 5626461, 51480815, 213790000, 0, 0, 301096312, 0, 0, 57.6792, 0, 0, 0, 0, 0, 0, 2678400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 722562544, 0, 301096312, 10784516, 0, 47573126, 48432726
2012, 4, 17878.6, 129600000, 37794381, 556.779, 1305053, 1360972, 65.7746, 83.276, 14986000, 11755767, 156703219, 232380000, 0, 0, 318375779, 0, 0, 55.3372, 686.609, 30.6769, 4856347, 6733302, 538393, 35240398, 2592000, 92108935, 770.535, 0, 0, 44125148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 666.07, 0, 9052.31, 15387949, 57665600, 683.326, 0, 7055034, 16733195, 4.38283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2968.96, 0, 0, 0, 87686000, 7687300, 428.698, 341.963, 1282705045, 0, 318375779, 19144851, 65.7746, 54681159, 57549346
2012, 5, 24980.8, 133920000, 47111558, 559.024, 5352174, 5468128, 675154, 2850858, 25686000, 21241000, 304128853, 350710000, 0, 0, 473020100, 12243359, 21736900, 4155461, 24162745, 5074171, 6286667, 9374119, 821044, 47052699, 2678100, 139371390, 500.187, 0, 0, 42473286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 725.373, 0, 0, 0, 83446962, 186.488, 0, 21301523, 39666556, 7986421, 0, 0, 0, 0, 0, 0, 0, 38061000, 0, 0, 9055.82, 0, 0, 0, 133920000, 11830512, 864.731, 735.748, 2021844349, 0, 473020100, 30176781, 735.748, 82843739, 87585896
2012, 6, 28524.2, 129600000, 55311619, 33938385, 11703428, 11647045, 945340, 4025487, 32902000, 31852000, 367792134, 425900000, 0, 129592557, 594900000, 30643211, 30417158, 5300090, 31733161, 6591056, 8731718, 13633743, 1269324, 59660430, 2584887, 186573774, 8880.53, 0.707298, 0, 113326316, 36169167, 4863523, 113933668, 4445.96, 129600000, 42211504, 0, 129600000, 57771473, 722.716, 0, 3506.21, 20428886, 105887489, 11888394, 0, 27073218, 86361408, 17936640, 0, 0, 0, 0, 0, 0, 0, 60186122, 0, 48.185, 4097.6, 0, 0, 0, 129600000, 18275012, 25426998, 6932.34, 3337845521, 0, 594900000, 49818590, 11647045, 102513999, 113287949
2012, 7, 23045.7, 133920000, 53274613, 37953205, 8992191, 7792515, 815996, 5034727, 38110000, 38317000, 443370473, 507517066, 27031649, 133920000, 670375611, 33705976, 21442873, 3853758, 20283717, 4212954, 7526474, 11630094, 1184041, 59369904, 2671919, 169917275, 493.362, 0.685625, 0, 91677010, 42543399, 5674878, 102528352, 8647135, 133920000, 37314710, 54963257, 133920000, 84457344, 332.162, 0, 5079.45, 40311569, 75767192, 16794429, 0, 26236299, 89824935, 19750892, 0, 0, 0, 0, 0, 0, 0, 61877481, 0, 88.1166, 1383.24, 0, 0, 0, 133920000, 15731598, 28134498, 439.851, 3646249873, 0, 670375611, 54421640, 11630094, 116226626, 127548901
2012, 8, 17901.7, 133920000, 51423284, 59221994, 5339460, 5753619, 159585, 5757836, 40850000, 41474000, 473543512, 573059705, 19771699, 133920000, 704665892, 33422264, 5415302, 990715, 4778434, 1019612, 9036041, 13709887, 1608699, 67451685, 2675008, 195196538, 668.691, 0, 0, 99014873, 48255901, 6472281, 110652930, 48793882, 133920000, 40010130, 133920000, 133920000, 98252035, 8.35447, 0, 3342.94, 57818813, 71437109, 20848104, 0, 25666137, 88072125, 19947809, 0, 0, 0, 0, 0, 0, 0, 68014646, 0, 29.7507, 21601107, 0, 0, 0, 133920000, 16882444, 35688398, 39089625, 4036385069, 0, 704665892, 60244553, 16882444, 125026508, 137941024
2012, 9, 18914.4, 129600000, 44086568, 404.643, 2770568, 2481066, 10.352, 5961937, 40608000, 40941896, 463808155, 593250469, 0, 129600000, 684304011, 27755911, 123.944, 227.429, 114.226, 41.2993, 5493947, 8556249, 624270, 41865340, 2588436, 109999039, 301.349, 0, 0, 20357937, 27536208, 3587754, 40297170, 767.394, 80503074, 13983734, 0, 124767490, 63466470, 192.203, 0, 5390.54, 36307722, 7624655, 85.7054, 0, 13286692, 45099566, 10225555, 0, 0, 0, 0, 0, 0, 0, 33893191, 0, 0, 0, 0, 0, 0, 79062630, 4419953, 20117180, 91.0218, 2958859507, 0, 684304011, 44162082, 2481066, 123024179, 129843535
2012, 10, 17566.9, 133920000, 39024337, 0, 441082, 439277, 583433, 5309771, 37513000, 37444327, 424870930, 559457077, 0, 133920000, 599983105, 18865813, 16678932, 76.9854, 0, 0, 879234, 1317687, 373394, 7937642, 2675858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114365, 0, 0, 0, 0, 0, 0, 0, 630702, 5210499, 83559.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2027691670, 0, 599983105, 30264055, 0, 112349956, 115542329
