# SITE INFORMATION #,
#description,
# LAKE POWELL,
#Reservoir Release
$DateFormat=yyy-mm-dd
1963-03-14,1300
1963-03-15,1260
1963-03-16,1220
1963-03-17,1260
1963-03-18,1210
1963-03-19,1080
1963-03-20,1050
1963-03-21,1060
1963-03-22,1060
1963-03-23,1050
1963-03-24,1050
1963-03-25,1060
1963-03-26,1050
1963-03-27,1050
1963-03-28,1040
1963-03-29,1050
1963-03-30,1030
1963-03-31,1040
1963-04-01,1030
1963-04-02,1030
1963-04-03,1030
1963-04-04,1030
1963-04-05,1040
1963-04-06,1020
1963-04-07,1020
1963-04-08,1030
1963-04-09,1020
1963-04-10,1020
1963-04-11,990
1963-04-12,990
1963-04-13,1010
1963-04-14,1020
1963-04-15,1020
1963-04-16,1010
1963-04-17,980
1963-04-18,990
1963-04-19,1010
1963-04-20,1010
1963-04-21,1010
1963-04-22,1020
1963-04-23,1010
1963-04-24,1020
1963-04-25,1020
1963-04-26,1030
1963-04-27,1020
1963-04-28,1020
1963-04-29,1030
1963-04-30,1020
1963-05-01,1020
1963-05-02,1030
1963-05-03,1020
1963-05-04,1010
1963-05-05,1010
1963-05-06,1010
1963-05-07,1010
1963-05-08,1010
1963-05-09,1010
1963-05-10,1000
1963-05-11,1000
1963-05-12,1000
1963-05-13,1010
1963-05-14,1020
1963-05-15,1030
1963-05-16,1000
1963-05-17,1000
1963-05-18,1020
1963-05-19,1030
1963-05-20,1040
1963-05-21,1010
1963-05-22,1010
1963-05-23,1020
1963-05-24,1010
1963-05-25,1000
1963-05-26,1010
1963-05-27,1000
1963-05-28,1000
1963-05-29,1010
1963-05-30,980
1963-05-31,990
1963-06-01,1000
1963-06-02,1010
1963-06-03,1550
1963-06-04,2470
1963-06-05,2500
1963-06-06,2470
1963-06-07,2450
1963-06-08,2450
1963-06-09,2440
1963-06-10,2450
1963-06-11,2470
1963-06-12,2480
1963-06-13,2540
1963-06-14,2550
1963-06-15,2550
1963-06-16,2550
1963-06-17,2520
1963-06-18,2500
1963-06-19,2500
1963-06-20,2500
1963-06-21,2500
1963-06-22,2480
1963-06-23,2500
1963-06-24,2500
1963-06-25,2480
1963-06-26,2480
1963-06-27,2480
1963-06-28,2480
1963-06-29,2480
1963-06-30,2470
1963-07-01,2450
1963-07-02,2470
1963-07-03,2480
1963-07-04,2470
1963-07-05,2470
1963-07-06,2470
1963-07-07,2470
1963-07-08,2480
1963-07-09,2500
1963-07-10,1920
1963-07-11,1030
1963-07-12,1010
1963-07-13,990
1963-07-14,990
1963-07-15,990
1963-07-16,990
1963-07-17,1000
1963-07-18,1000
1963-07-19,1000
1963-07-20,1000
1963-07-21,1000
1963-07-22,1000
1963-07-23,1010
1963-07-24,1010
1963-07-25,1010
1963-07-26,1000
1963-07-27,1000
1963-07-28,1000
1963-07-29,1000
1963-07-30,990
1963-07-31,990
1963-08-01,1000
1963-08-02,1000
1963-08-03,1010
1963-08-04,1010
1963-08-05,1000
1963-08-06,1000
1963-08-07,1000
1963-08-08,1000
1963-08-09,1000
1963-08-10,1000
1963-08-11,1000
1963-08-12,1000
1963-08-13,1010
1963-08-14,1010
1963-08-15,1010
1963-08-16,1020
1963-08-17,1020
1963-08-18,1030
1963-08-19,1010
1963-08-20,980
1963-08-21,980
1963-08-22,990
1963-08-23,990
1963-08-24,990
1963-08-25,990
1963-08-26,990
1963-08-27,1000
1963-08-28,1000
1963-08-29,1000
1963-08-30,1100
1963-08-31,1020
1963-09-01,1000
1963-09-02,1000
1963-09-03,1000
1963-09-04,1000
1963-09-05,1000
1963-09-06,990
1963-09-07,990
1963-09-08,1000
1963-09-09,1000
1963-09-10,1010
1963-09-11,1010
1963-09-12,1020
1963-09-13,1030
1963-09-14,1030
1963-09-15,1030
1963-09-16,1010
1963-09-17,1010
1963-09-18,1010
1963-09-19,1010
1963-09-20,1010
1963-09-21,1010
1963-09-22,1010
1963-09-23,1010
1963-09-24,1000
1963-09-25,1000
1963-09-26,1000
1963-09-27,1000
1963-09-28,1000
1963-09-29,1000
1963-09-30,1000
1963-10-01,1000
1963-10-02,1000
1963-10-03,1000
1963-10-04,1000
1963-10-05,1000
1963-10-06,1000
1963-10-07,1000
1963-10-08,1000
1963-10-09,1000
1963-10-10,1000
1963-10-11,1000
1963-10-12,1000
1963-10-13,1000
1963-10-14,1000
1963-10-15,1000
1963-10-16,1000
