$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1934-10-01,587
1934-10-02,679
1934-10-03,853
1934-10-04,887
1934-10-05,922
1934-10-06,1110
1934-10-07,1070
1934-10-08,1100
1934-10-09,1190
1934-10-10,1200
1934-10-11,1250
1934-10-12,1220
1934-10-13,1040
1934-10-14,766
1934-10-15,866
1934-10-16,866
1934-10-17,760
1934-10-18,741
1934-10-19,964
1934-10-20,887
1934-10-21,673
1934-10-22,728
1934-10-23,957
1934-10-24,1120
1934-10-25,1230
1934-10-26,1160
1934-10-27,950
1934-10-28,812
1934-10-29,880
1934-10-30,1080
1934-10-31,1100
1934-11-01,1060
1934-11-02,1030
1934-11-03,873
1934-11-04,661
1934-11-05,735
1934-11-06,908
1934-11-07,866
1934-11-08,860
1934-11-09,741
1934-11-10,620
1934-11-11,522
1934-11-12,492
1934-11-13,598
1934-11-14,661
1934-11-15,597
1934-11-16,468
1934-11-17,130
1934-11-18,8
1934-11-19,8
1934-11-20,10
1934-11-21,8
1934-11-22,8
1934-11-23,8
1934-11-24,8
1934-11-25,8
1934-11-26,29
1934-11-27,139
1934-11-28,81
1934-11-29,18
1934-11-30,96
1934-12-01,114
1934-12-02,24
1934-12-03,122
1934-12-04,174
1934-12-05,203
1934-12-06,140
1934-12-07,120
1934-12-08,93
1934-12-09,72
1934-12-10,34
1934-12-11,174
1934-12-12,220
1934-12-13,9
1934-12-14,7
1934-12-15,7
1934-12-16,7
1934-12-17,7
1934-12-18,7
1934-12-19,7
1934-12-20,7
1934-12-21,7
1934-12-22,7
1934-12-23,7
1934-12-24,7
1934-12-25,7
1934-12-26,9
1934-12-27,12
1934-12-28,12
1934-12-29,12
1934-12-30,12
1934-12-31,12
1935-01-01,12
1935-01-02,10
1935-01-03,6
1935-01-04,4
1935-01-05,4
1935-01-06,4
1935-01-07,4
1935-01-08,3
1935-01-09,3
1935-01-10,3
1935-01-11,3
1935-01-12,3
1935-01-13,3
1935-01-14,3
1935-01-15,3
1935-01-16,3
1935-01-17,3
1935-01-18,3
1935-01-19,3
1935-01-20,3
1935-01-21,4
1935-01-22,6
1935-01-23,6
1935-01-24,16
1935-01-25,26
1935-01-26,26
1935-01-27,26
1935-01-28,26
1935-01-29,26
1935-01-30,26
1935-01-31,26
1935-02-01,26
1935-02-02,26
1935-02-03,26
1935-02-04,26
1935-02-05,27
1935-02-06,27
1935-02-07,31
1935-02-08,22
1935-02-09,22
1935-02-10,22
1935-02-11,21
1935-02-12,21
1935-02-13,21
1935-02-14,20
1935-02-15,20
1935-02-16,20
1935-02-17,20
1935-02-18,20
1935-02-19,20
1935-02-20,20
1935-02-21,20
1935-02-22,20
1935-02-23,20
1935-02-24,19
1935-02-25,19
1935-02-26,19
1935-02-27,19
1935-02-28,19
1935-03-01,20
1935-03-02,20
1935-03-03,20
1935-03-04,21
1935-03-05,21
1935-03-06,21
1935-03-07,21
1935-03-08,21
1935-03-09,21
1935-03-10,21
1935-03-11,21
1935-03-12,20
1935-03-13,20
1935-03-14,20
1935-03-15,20
1935-03-16,20
1935-03-17,20
1935-03-18,20
1935-03-19,20
1935-03-20,20
1935-03-21,20
1935-03-22,20
1935-03-23,20
1935-03-24,20
1935-03-25,20
1935-03-26,57
1935-03-27,291
1935-03-28,56
1935-03-29,50
1935-03-30,22
1935-03-31,21
1935-04-01,21
1935-04-02,150
1935-04-03,476
1935-04-04,544
1935-04-05,626
1935-04-06,517
1935-04-07,451
1935-04-08,357
1935-04-09,122
1935-04-10,52
1935-04-11,52
1935-04-12,68
1935-04-13,403
1935-04-14,348
1935-04-15,343
1935-04-16,492
1935-04-17,866
1935-04-18,964
1935-04-19,985
1935-04-20,1050
1935-04-21,894
1935-04-22,760
1935-04-23,929
1935-04-24,1200
1935-04-25,1360
1935-04-26,1430
1935-04-27,1200
1935-04-28,1080
1935-04-29,1290
1935-04-30,1490
1935-05-01,1270
1935-05-02,1080
1935-05-03,792
1935-05-04,497
