$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1916-05-01,5620
1916-05-02,4360
1916-05-03,4360
1916-05-04,3800
1916-05-05,4360
1916-05-06,5840
1916-05-07,7420
1916-05-08,9390
1916-05-09,10400
1916-05-10,11500
1916-05-11,11500
1916-05-12,9910
1916-05-13,8370
1916-05-14,8130
1916-05-15,6730
1916-05-16,5400
1916-05-17,4360
1916-05-18,3980
1916-05-19,3620
1916-05-20,3980
1916-05-21,5180
1916-05-22,6500
1916-05-23,6280
1916-05-24,5180
1916-05-25,5180
1916-05-26,6060
1916-05-27,5620
1916-05-28,5180
1916-05-29,5620
1916-05-30,6060
1916-05-31,6500
1916-06-01,7190
1916-06-02,7420
1916-06-03,6960
1916-06-04,6730
1916-06-05,7190
1916-06-06,7890
1916-06-07,6960
1916-06-08,5620
1916-06-09,5620
1916-06-10,5180
1916-06-11,6730
1916-06-12,6960
1916-06-13,6960
1916-06-14,6960
1916-06-15,7420
1916-06-16,6500
1916-06-17,6060
1916-06-18,6280
1916-06-19,6280
1916-06-20,6280
1916-06-21,5840
1916-06-22,5180
1916-06-23,4360
1916-06-24,3820
1916-06-25,3280
1916-06-26,3620
1916-06-27,3620
1916-06-28,3280
1916-06-29,3280
1916-06-30,3280
1916-07-01,2960
1916-07-02,2810
1916-07-03,2660
1916-07-04,2380
1916-07-05,2000
1916-07-06,1880
1916-07-07,1760
1916-07-08,1650
1916-07-09,1650
1916-07-10,1650
1916-07-11,1650
1916-07-12,1540
1916-07-13,1430
1916-07-14,1180
1916-07-15,1050
1916-07-16,970
1916-07-17,890
1916-07-18,890
1916-07-19,890
1916-07-20,852
1916-07-21,740
1916-07-22,668
1916-07-23,634
1916-07-24,600
1916-07-25,568
1916-07-26,568
1916-07-27,568
1916-07-28,600
1916-07-29,600
1916-07-30,970
1916-07-31,704
1916-08-01,815
1916-08-02,704
1916-08-03,740
1916-08-04,704
1916-08-05,740
1916-08-06,890
1916-08-07,1010
1916-08-08,1140
1916-08-09,970
1916-08-10,890
1916-08-11,890
1916-08-12,815
1916-08-13,778
1916-08-14,852
1916-08-15,1050
1916-08-16,890
1916-08-17,740
1916-08-18,668
1916-08-19,740
1916-08-20,600
1916-08-21,523
1916-08-22,485
1916-08-23,473
1916-08-24,449
1916-08-25,419
1916-08-26,407
1916-08-27,384
1916-08-28,362
1916-08-29,379
1916-08-30,402
1916-08-31,479
1916-09-01,461
1916-09-02,479
1916-09-03,402
1916-09-04,356
1916-09-05,329
1916-09-06,384
1916-09-07,334
1916-09-08,356
1916-09-09,356
1916-09-10,437
1916-09-11,852
1916-09-12,668
1916-09-13,600
1916-09-14,485
1916-09-15,384
1916-09-16,367
1916-09-17,379
1916-09-18,384
1916-09-19,379
1916-09-20,362
1916-09-21,356
1916-09-22,362
1916-09-23,345
1916-09-24,356
1916-09-25,362
1916-09-26,367
1916-09-27,402
1916-09-28,362
1916-09-29,356
1916-09-30,356
1916-10-01,351
1916-10-02,356
1916-10-03,345
1916-10-04,1230
1916-10-05,852
1916-10-06,726
1916-10-07,860
1916-10-08,1140
1916-10-09,1430
1916-10-10,1240
1916-10-11,1050
1916-10-12,875
1916-10-13,815
1916-10-14,778
1916-10-15,740
1916-10-16,748
1916-10-17,815
1916-10-18,815
1916-10-19,830
1916-10-20,890
1916-10-21,704
1916-10-22,654
1916-10-23,614
1916-10-24,600
1916-10-25,607
1916-10-26,588
1916-10-27,568
1916-10-28,535
1916-10-29,523
1916-10-30,485
1916-10-31,504
1916-11-01,504
1916-11-02,473
1916-11-03,461
1916-11-04,443
1916-11-05,443
1916-11-06,413
1916-11-07,419
1916-11-08,425
1916-11-09,419
1916-11-10,413
1916-11-11,384
1916-11-12,356
1916-11-13,670
1916-11-14,670
1916-11-15,670
1916-11-16,670
1916-11-17,670
1916-11-18,670
1916-11-19,660
1916-11-20,660
1916-11-21,660
1916-11-22,660
1916-11-23,660
1916-11-24,660
1916-11-25,660
1916-11-26,660
1916-11-27,660
1916-11-28,660
1916-11-29,660
1916-11-30,660
1916-12-01,480
1916-12-02,480
1916-12-03,480
1916-12-04,480
1916-12-05,480
1916-12-06,480
1916-12-07,480
1916-12-08,480
1916-12-09,480
1916-12-10,480
1916-12-11,480
1916-12-12,480
1916-12-13,480
1916-12-14,480
1916-12-15,480
1916-12-16,480
1916-12-17,480
1916-12-18,480
1916-12-19,480
1916-12-20,480
1916-12-21,480
1916-12-22,480
1916-12-23,480
1916-12-24,480
1916-12-25,480
1916-12-26,480
1916-12-27,480
1916-12-28,480
1916-12-29,480
1916-12-30,480
1916-12-31,480
1917-01-01,385
1917-01-02,385
1917-01-03,385
1917-01-04,385
1917-01-05,385
1917-01-06,385
1917-01-07,385
1917-01-08,385
1917-01-09,385
1917-01-10,385
1917-01-11,385
1917-01-12,385
1917-01-13,385
1917-01-14,385
1917-01-15,385
1917-01-16,385
1917-01-17,385
1917-01-18,385
1917-01-19,385
1917-01-20,385
1917-01-21,385
1917-01-22,385
1917-01-23,385
1917-01-24,385
1917-01-25,385
1917-01-26,385
1917-01-27,385
1917-01-28,385
1917-01-29,385
1917-01-30,385
1917-01-31,385
1917-02-01,400
1917-02-02,400
1917-02-03,400
1917-02-04,400
1917-02-05,400
1917-02-06,400
1917-02-07,400
1917-02-08,400
1917-02-09,400
1917-02-10,400
1917-02-11,400
1917-02-12,400
1917-02-13,400
1917-02-14,400
1917-02-15,400
1917-02-16,400
1917-02-17,400
1917-02-18,400
1917-02-19,400
1917-02-20,400
1917-02-21,400
1917-02-22,400
1917-02-23,400
1917-02-24,400
1917-02-25,400
1917-02-26,400
1917-02-27,400
1917-02-28,400
1917-03-01,680
1917-03-02,680
1917-03-03,680
1917-03-04,680
1917-03-05,680
1917-03-06,680
1917-03-07,680
1917-03-08,680
1917-03-09,680
1917-03-10,680
1917-03-11,680
1917-03-12,680
1917-03-13,680
1917-03-14,680
1917-03-15,680
1917-03-16,680
1917-03-17,680
1917-03-18,680
1917-03-19,680
1917-03-20,680
1917-03-21,680
1917-03-22,680
1917-03-23,680
1917-03-24,680
1917-03-25,680
1917-03-26,680
1917-03-27,680
1917-03-28,680
1917-03-29,680
1917-03-30,680
1917-03-31,680
1917-04-01,2050
1917-04-02,1380
1917-04-03,800
1917-04-04,800
1917-04-05,760
1917-04-06,800
1917-04-07,2180
1917-04-08,2760
1917-04-09,3080
1917-04-10,3910
1917-04-11,3910
1917-04-12,3740
1917-04-13,3910
1917-04-14,3740
1917-04-15,3910
1917-04-16,2920
1917-04-17,2320
1917-04-18,2920
1917-04-19,2610
1917-04-20,2050
1917-04-21,2180
1917-04-22,2180
1917-04-23,3570
1917-04-24,5190
1917-04-25,6210
1917-04-26,6430
1917-04-27,10200
1917-04-28,8060
1917-04-29,6210
1917-04-30,6670
1917-05-01,7120
1917-05-02,7580
1917-05-03,6210
1917-05-04,3740
1917-05-05,5390
1917-05-06,4810
1917-05-07,5190
1917-05-08,2760
1917-05-09,4620
1917-05-10,6100
1917-05-11,7580
1917-05-12,7820
1917-05-13,8060
1917-05-14,9500
1917-05-15,12100
1917-05-16,13300
1917-05-17,15600
1917-05-18,16600
1917-05-19,17300
1917-05-20,17000
1917-05-21,16600
1917-05-22,16300
1917-05-23,13100
1917-05-24,11900
1917-05-25,12400
1917-05-26,12900
1917-05-27,11200
1917-05-28,9260
1917-05-29,8540
1917-05-30,8780
1917-05-31,11200
1917-06-01,10200
1917-06-02,9500
1917-06-03,8540
1917-06-04,9190
1917-06-05,9840
1917-06-06,10500
1917-06-07,10000
1917-06-08,9500
1917-06-09,11200
1917-06-10,13300
1917-06-11,14300
1917-06-12,15600
1917-06-13,14800
1917-06-14,13800
1917-06-15,13300
1917-06-16,13800
1917-06-17,14300
1917-06-18,15000
1917-06-19,15300
1917-06-20,15000
1917-06-21,14800
1917-06-22,14600
1917-06-23,14300
1917-06-24,14800
1917-06-25,14300
1917-06-26,13800
1917-06-27,13600
1917-06-28,13100
1917-06-29,12500
1917-06-30,11400
1917-07-01,11400
1917-07-02,10200
1917-07-03,9200
1917-07-04,7820
1917-07-05,7820
1917-07-06,7340
1917-07-07,7110
1917-07-08,6880
1917-07-09,6650
1917-07-10,6750
1917-07-11,5800
1917-07-12,5100
1917-07-13,4810
1917-07-14,3910
1917-07-15,3600
1917-07-16,3240
1917-07-17,2760
1917-07-18,2600
1917-07-19,2460
1917-07-20,2320
1917-07-21,2320
1917-07-22,2180
1917-07-23,2180
1917-07-24,2050
1917-07-25,1790
1917-07-26,2050
1917-07-27,1790
1917-07-28,1700
1917-07-29,1550
1917-07-30,1800
1917-07-31,1920
1917-08-01,1920
1917-08-02,1550
1917-08-03,1220
1917-08-04,1200
1917-08-05,1160
1917-08-06,1120
1917-08-07,930
1917-08-08,840
1917-08-09,760
1917-08-10,760
1917-08-11,690
1917-08-12,655
1917-08-13,620
1917-08-14,690
1917-08-15,655
1917-08-16,630
1917-08-17,575
1917-08-18,612
1917-08-19,593
1917-08-20,559
1917-08-21,511
1917-08-22,531
1917-08-23,500
1917-08-24,464
1917-08-25,421
1917-08-26,451
1917-08-27,479
1917-08-28,440
1917-08-29,500
1917-08-30,530
1917-08-31,500
1917-09-01,470
1917-09-02,440
1917-09-03,415
1917-09-04,390
1917-09-05,406
1917-09-06,422
1917-09-07,440
1917-09-08,500
1917-09-09,485
1917-09-10,470
1917-09-11,440
1917-09-12,415
