$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1913-10-01,350
1913-10-02,350
1913-10-03,366
1913-10-04,350
1913-10-05,350
1913-10-06,390
1913-10-07,1510
1913-10-08,810
1913-10-09,680
1913-10-10,555
1913-10-11,528
1913-10-12,494
1913-10-13,582
1913-10-14,510
1913-10-15,510
1913-10-16,510
1913-10-17,494
1913-10-18,470
1913-10-19,430
1913-10-20,430
1913-10-21,414
1913-10-22,390
1913-10-23,350
1913-10-24,366
1913-10-25,350
1913-10-26,350
1913-10-27,350
1913-10-28,350
1913-10-29,350
1913-10-30,350
1913-10-31,350
1913-11-01,414
1913-11-02,366
1913-11-03,350
1913-11-04,414
1913-11-05,1280
1913-11-06,2900
1913-11-07,1860
1913-11-08,1200
1913-11-09,930
1913-11-10,995
1913-11-11,906
1913-11-12,810
1913-11-13,700
1913-11-14,620
1913-11-15,600
1913-11-16,582
1913-11-17,510
1913-11-18,555
1913-11-19,620
1913-11-20,722
1913-11-21,906
1913-11-22,1200
1913-11-23,1130
1913-11-24,995
1913-11-25,906
1913-11-26,834
1913-11-27,1090
1913-11-28,1380
1913-11-29,1600
1913-11-30,1770
1913-12-01,1280
1913-12-02,1170
1913-12-03,995
1913-12-04,810
1913-12-05,722
1913-12-06,680
1913-12-07,620
1913-12-08,650
1913-12-09,620
1913-12-10,620
1913-12-11,600
1913-12-12,600
1913-12-13,600
1913-12-14,582
1913-12-15,555
1913-12-16,510
1913-12-17,582
1913-12-18,582
1913-12-19,555
1913-12-20,510
1913-12-21,528
1913-12-22,600
1913-12-23,582
1913-12-24,528
1913-12-25,582
1913-12-26,680
1913-12-27,700
1913-12-28,680
1913-12-29,650
1913-12-30,700
1913-12-31,2900
1914-01-01,3130
1914-01-02,3680
1914-01-03,2520
1914-01-04,2270
1914-01-05,2140
1914-01-06,1860
1914-01-07,2520
1914-01-08,2270
1914-01-09,2140
1914-01-10,1720
1914-01-11,1280
1914-01-12,1060
1914-01-13,1170
1914-01-14,1230
1914-01-15,1280
1914-01-16,1060
1914-01-17,930
1914-01-18,930
1914-01-19,1030
1914-01-20,1090
1914-01-21,3350
1914-01-22,5000
1914-01-23,5170
1914-01-24,5000
1914-01-25,4880
1914-01-26,5000
1914-01-27,4160
