$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1931-10-01,195
1931-10-02,200
1931-10-03,176
1931-10-04,328
1931-10-05,480
1931-10-06,256
1931-10-07,214
1931-10-08,204
1931-10-09,202
1931-10-10,184
1931-10-11,183
1931-10-12,182
1931-10-13,164
1931-10-14,198
1931-10-15,180
1931-10-16,220
1931-10-17,177
1931-10-18,176
1931-10-19,174
1931-10-20,191
1931-10-21,166
1931-10-22,580
1931-10-23,580
1931-10-24,494
1931-10-25,554
1931-10-26,615
1931-10-27,575
1931-10-28,3030
1931-10-29,1810
1931-10-30,1100
1931-10-31,800
1931-11-01,773
1931-11-02,746
1931-11-03,565
1931-11-04,512
1931-11-05,489
1931-11-06,448
1931-11-07,1100
1931-11-08,935
1931-11-09,770
1931-11-10,698
1931-11-11,612
1931-11-12,538
1931-11-13,780
1931-11-14,786
1931-11-15,672
1931-11-16,598
1931-11-17,639
1931-11-18,640
1931-11-19,702
1931-11-20,680
1931-11-21,558
1931-11-22,478
1931-11-23,444
1931-11-24,404
1931-11-25,424
1931-11-26,386
1931-11-27,348
1931-11-28,323
1931-11-29,309
1931-11-30,298
1931-12-01,304
1931-12-02,376
1931-12-03,364
1931-12-04,333
1931-12-05,325
1931-12-06,306
1931-12-07,391
1931-12-08,378
1931-12-09,337
1931-12-10,335
1931-12-11,311
1931-12-12,292
1931-12-13,291
1931-12-14,274
1931-12-15,268
1931-12-16,300
1931-12-17,1090
1931-12-18,1400
1931-12-19,1120
1931-12-20,987
1931-12-21,802
1931-12-22,668
1931-12-23,584
1931-12-24,576
1931-12-25,511
1931-12-26,468
1931-12-27,432
1931-12-28,400
1931-12-29,361
1931-12-30,354
1931-12-31,362
1932-01-01,346
1932-01-02,322
1932-01-03,305
1932-01-04,332
1932-01-05,334
1932-01-06,364
1932-01-07,335
1932-01-08,344
1932-01-09,766
1932-01-10,661
1932-01-11,2060
1932-01-12,1670
1932-01-13,1190
1932-01-14,970
1932-01-15,828
1932-01-16,750
1932-01-17,697
1932-01-18,1130
1932-01-19,1020
1932-01-20,894
1932-01-21,790
1932-01-22,724
1932-01-23,648
1932-01-24,603
1932-01-25,576
1932-01-26,545
1932-01-27,520
1932-01-28,488
1932-01-29,470
1932-01-30,458
1932-01-31,440
1932-02-01,394
1932-02-02,400
1932-02-03,386
1932-02-04,372
1932-02-05,370
1932-02-06,370
1932-02-07,416
1932-02-08,441
1932-02-09,476
1932-02-10,500
1932-02-11,481
1932-02-12,457
1932-02-13,433
1932-02-14,402
1932-02-15,379
1932-02-16,366
1932-02-17,337
1932-02-18,339
1932-02-19,340
