$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1959-01-01,3300
1959-01-02,3300
1959-01-03,3300
1959-01-04,3300
1959-01-05,3300
1959-01-06,3300
1959-01-07,3300
1959-01-08,3100
1959-01-09,2820
1959-01-10,2820
1959-01-11,2770
1959-01-12,2840
1959-01-13,2840
1959-01-14,2840
1959-01-15,2820
1959-01-16,2830
1959-01-17,2820
1959-01-18,2610
1959-01-19,2770
1959-01-20,2800
1959-01-21,2750
1959-01-22,2780
1959-01-23,2870
1959-01-24,2760
1959-01-25,2490
1959-01-26,2690
1959-01-27,2640
1959-01-28,2720
1959-01-29,2730
1959-01-30,2820
1959-01-31,2820
1959-02-01,2840
1959-02-02,2820
1959-02-03,2780
1959-02-04,2800
1959-02-05,2750
1959-02-06,2750
1959-02-07,2670
1959-02-08,988
1959-02-09,2840
1959-02-10,2840
1959-02-11,2820
1959-02-12,2760
1959-02-13,2670
1959-02-14,2720
1959-02-15,2660
1959-02-16,2740
1959-02-17,2760
1959-02-18,2530
1959-02-19,2840
1959-02-20,2710
1959-02-21,2670
1959-02-22,2680
1959-02-23,2670
1959-02-24,2680
1959-02-25,2660
1959-02-26,2660
1959-02-27,2610
1959-02-28,2480
1959-03-01,1450
1959-03-02,2490
1959-03-03,2000
1959-03-04,2290
1959-03-05,2190
1959-03-06,2250
1959-03-07,2410
1959-03-08,2010
1959-03-09,2140
1959-03-10,2100
1959-03-11,1900
1959-03-12,1950
1959-03-13,1870
1959-03-14,1820
1959-03-15,1520
1959-03-16,1740
1959-03-17,1630
1959-03-18,1570
1959-03-19,1670
1959-03-20,1660
1959-03-21,2000
1959-03-22,1740
1959-03-23,2260
1959-03-24,1970
1959-03-25,1740
1959-03-26,1910
1959-03-27,1820
1959-03-28,1740
1959-03-29,1550
1959-03-30,1720
1959-03-31,1510
1959-04-01,1390
1959-04-02,1390
1959-04-03,1190
1959-04-04,1180
1959-04-05,1120
1959-04-06,1230
1959-04-07,1240
1959-04-08,1170
1959-04-09,1410
1959-04-10,1330
1959-04-11,1170
1959-04-12,534
1959-04-13,1080
1959-04-14,1070
1959-04-15,1000
1959-04-16,905
1959-04-17,864
1959-04-18,1000
1959-04-19,775
1959-04-20,1020
1959-04-21,1170
1959-04-22,1030
1959-04-23,1010
1959-04-24,934
1959-04-25,1060
1959-04-26,822
1959-04-27,1180
1959-04-28,1050
1959-04-29,1030
1959-04-30,1040
1959-05-01,993
1959-05-02,903
1959-05-03,852
1959-05-04,1010
1959-05-05,1080
1959-05-06,1070
1959-05-07,1050
1959-05-08,1050
1959-05-09,900
1959-05-10,785
1959-05-11,983
1959-05-12,994
1959-05-13,984
1959-05-14,1050
1959-05-15,1000
1959-05-16,840
1959-05-17,900
1959-05-18,1010
1959-05-19,1040
1959-05-20,1030
1959-05-21,1030
1959-05-22,1180
1959-05-23,894
1959-05-24,789
1959-05-25,1070
1959-05-26,1010
1959-05-27,1010
1959-05-28,1010
1959-05-29,1020
1959-05-30,858
1959-05-31,592
1959-06-01,1010
1959-06-02,1020
1959-06-03,988
1959-06-04,1010
1959-06-05,1010
1959-06-06,774
1959-06-07,560
1959-06-08,991
1959-06-09,1000
1959-06-10,1120
1959-06-11,1030
1959-06-12,1010
1959-06-13,1180
1959-06-14,1020
1959-06-15,1140
1959-06-16,1240
1959-06-17,1220
1959-06-18,1180
1959-06-19,1070
1959-06-20,894
1959-06-21,698
1959-06-22,1030
1959-06-23,968
1959-06-24,964
1959-06-25,972
