$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1900-01-01,2280
1900-01-02,2280
1900-01-03,2060
1900-01-04,1960
1900-01-05,1680
1900-01-06,2060
1900-01-07,2060
1900-01-08,3590
1900-01-09,2630
1900-01-10,4680
1900-01-11,4520
1900-01-12,20100
1900-01-13,9550
1900-01-14,5870
1900-01-15,4200
1900-01-16,4680
1900-01-17,4200
1900-01-18,4360
1900-01-19,4200
1900-01-20,4200
1900-01-21,4200
1900-01-22,3300
1900-01-23,3160
1900-01-24,2630
1900-01-25,2390
1900-01-26,2280
1900-01-27,1860
1900-01-28,1860
1900-01-29,1680
1900-01-30,1590
1900-01-31,1510
1900-02-01,1510
1900-02-02,1510
1900-02-03,2630
1900-02-04,1960
1900-02-05,1770
1900-02-06,2760
1900-02-07,2060
1900-02-08,2060
1900-02-09,2060
1900-02-10,3300
1900-02-11,6770
1900-02-12,4040
1900-02-13,3020
1900-02-14,2390
1900-02-15,1960
1900-02-16,1680
1900-02-17,1770
1900-02-18,1960
1900-02-19,1960
1900-02-20,2060
1900-02-21,6050
1900-02-22,5020
1900-02-23,3740
1900-02-24,3160
1900-02-25,2760
1900-02-26,2390
1900-02-27,2060
1900-02-28,2760
1900-03-01,2170
1900-03-02,1960
1900-03-03,1860
1900-03-04,1960
1900-03-05,1960
1900-03-06,1960
1900-03-07,3020
1900-03-08,4200
1900-03-09,5020
1900-03-10,5700
1900-03-11,17900
1900-03-12,9550
1900-03-13,6050
1900-03-14,4500
1900-03-15,4200
1900-03-16,4040
1900-03-17,3890
1900-03-18,3590
1900-03-19,3300
1900-03-20,3020
1900-03-21,2890
1900-03-22,3890
1900-03-23,2760
1900-03-24,2390
1900-03-25,2630
1900-03-26,3020
1900-03-27,2510
1900-03-28,2170
1900-03-29,2060
1900-03-30,2280
1900-03-31,2060
1900-04-01,3440
1900-04-02,5020
1900-04-03,3740
1900-04-04,2890
1900-04-05,2630
1900-04-06,6230
1900-04-07,5530
1900-04-08,3890
1900-04-09,3020
1900-04-10,2390
1900-04-11,2060
1900-04-12,1960
1900-04-13,3160
1900-04-14,2510
1900-04-15,2280
1900-04-16,2060
1900-04-17,2170
1900-04-18,2630
1900-04-19,2170
1900-04-20,1960
1900-04-21,1770
1900-04-22,1860
1900-04-23,1590
1900-04-24,1510
1900-04-25,1510
1900-04-26,1360
1900-04-27,1290
1900-04-28,1220
1900-04-29,1220
1900-04-30,2170
1900-05-01,2760
1900-05-02,2760
1900-05-03,3300
1900-05-04,3890
1900-05-05,4200
1900-05-06,3440
1900-05-07,3440
1900-05-08,4680
1900-05-09,3440
1900-05-10,3160
1900-05-11,3160
1900-05-12,3440
1900-05-13,3160
1900-05-14,3300
1900-05-15,2630
1900-05-16,4360
1900-05-17,3300
1900-05-18,2760
1900-05-19,2510
1900-05-20,2280
1900-05-21,2060
1900-05-22,2890
1900-05-23,2280
1900-05-24,2060
1900-05-25,2170
1900-05-26,3890
1900-05-27,4040
1900-05-28,3020
1900-05-29,2170
1900-05-30,2170
1900-05-31,2060
1900-06-01,2060
1900-06-02,2060
