$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1906-10-01,440
1906-10-02,630
1906-10-03,780
1906-10-04,680
1906-10-05,480
1906-10-06,530
1906-10-07,480
1906-10-08,440
1906-10-09,630
1906-10-10,680
1906-10-11,580
1906-10-12,730
1906-10-13,580
1906-10-14,980
1906-10-15,730
1906-10-16,1990
1906-10-17,3000
1906-10-18,2440
1906-10-19,1850
1906-10-20,1400
1906-10-21,1160
1906-10-22,930
1906-10-23,830
1906-10-24,680
1906-10-25,480
1906-10-26,3520
1906-10-27,2440
1906-10-28,1710
1906-10-29,1400
1906-10-30,1280
1906-10-31,1100
1906-11-01,930
1906-11-02,830
1906-11-03,780
1906-11-04,730
1906-11-05,930
1906-11-06,1220
1906-11-07,2440
1906-11-08,3970
1906-11-09,3520
1906-11-10,3880
1906-11-11,3430
1906-11-12,4150
1906-11-13,7000
1906-11-14,13000
1906-11-15,16600
1906-11-16,10000
1906-11-17,5000
1906-11-18,4500
1906-11-19,3500
1906-11-20,3000
1906-11-21,2500
1906-11-22,2000
1906-11-23,1800
1906-11-24,1600
1906-11-25,1500
1906-11-26,1400
1906-11-27,1300
1906-11-28,1300
1906-11-29,1160
1906-11-30,1110
1906-12-01,1010
1906-12-02,960
1906-12-03,910
1906-12-04,910
1906-12-05,960
1906-12-06,960
1906-12-07,5920
1906-12-08,3790
1906-12-09,3080
1906-12-10,2450
1906-12-11,2310
1906-12-12,2030
1906-12-13,1890
1906-12-14,1890
1906-12-15,1570
1906-12-16,2840
1906-12-17,2030
1906-12-18,1890
1906-12-19,1820
1906-12-20,4620
1906-12-21,4920
1906-12-22,5220
1906-12-23,5020
1906-12-24,4620
1906-12-25,3080
1906-12-26,2840
1906-12-27,2310
1906-12-28,2100
1906-12-29,2100
1906-12-30,1880
1906-12-31,1660
1907-01-01,1450
1907-01-02,1390
1907-01-03,2310
1907-01-04,3700
1907-01-05,1960
1907-01-06,2030
1907-01-07,2240
1907-01-08,1570
1907-01-09,1330
1907-01-10,1270
1907-01-11,1210
1907-01-12,1160
1907-01-13,1060
1907-01-14,760
1907-01-15,760
1907-01-16,760
1907-01-17,760
1907-01-18,710
1907-01-19,660
1907-01-20,860
1907-01-21,2680
1907-01-22,2450
1907-01-23,1750
1907-01-24,1630
1907-01-25,1570
1907-01-26,1450
1907-01-27,1160
1907-01-28,1270
1907-01-29,1570
1907-01-30,1570
1907-01-31,3000
1907-02-01,3700
1907-02-02,2840
1907-02-03,2310
1907-02-04,2310
1907-02-05,4620
1907-02-06,7020
1907-02-07,5120
1907-02-08,4920
1907-02-09,4620
1907-02-10,3970
1907-02-11,3340
1907-02-12,2840
1907-02-13,2600
1907-02-14,2100
1907-02-15,2100
1907-02-16,1960
1907-02-17,1960
1907-02-18,1890
1907-02-19,1690
1907-02-20,1890
1907-02-21,1690
1907-02-22,1820
1907-02-23,1890
1907-02-24,2100
1907-02-25,2840
1907-02-26,2380
1907-02-27,2170
1907-02-28,1820
1907-03-01,1890
1907-03-02,1750
1907-03-03,1690
1907-03-04,1450
1907-03-05,1210
1907-03-06,1160
1907-03-07,1110
1907-03-08,1060
1907-03-09,1010
1907-03-10,960
1907-03-11,1010
1907-03-12,910
1907-03-13,810
1907-03-14,860
1907-03-15,960
1907-03-16,910
1907-03-17,710
1907-03-18,810
1907-03-19,860
1907-03-20,760
1907-03-21,810
1907-03-22,810
1907-03-23,710
1907-03-24,580
1907-03-25,710
1907-03-26,710
1907-03-27,620
1907-03-28,620
1907-03-29,660
1907-03-30,580
1907-03-31,860
1907-04-01,1210
1907-04-02,1010
1907-04-03,960
1907-04-04,1060
1907-04-05,1210
1907-04-06,1450
1907-04-07,1630
1907-04-08,2030
1907-04-09,2380
1907-04-10,4060
1907-04-11,3080
1907-04-12,2520
1907-04-13,2380
1907-04-14,2310
1907-04-15,2100
1907-04-16,2100
1907-04-17,1960
1907-04-18,1820
1907-04-19,1820
1907-04-20,1960
1907-04-21,2030
1907-04-22,1690
1907-04-23,1820
1907-04-24,1690
1907-04-25,1570
1907-04-26,1450
1907-04-27,1390
1907-04-28,1270
1907-04-29,1210
1907-04-30,1210
1907-05-01,1210
1907-05-02,1210
1907-05-03,1330
1907-05-04,1330
1907-05-05,1570
1907-05-06,1570
1907-05-07,1570
1907-05-08,1510
1907-05-09,1570
1907-05-10,1570
1907-05-11,1890
1907-05-12,1690
1907-05-13,1450
1907-05-14,1270
1907-05-15,1510
1907-05-16,2030
1907-05-17,2100
1907-05-18,1890
1907-05-19,1890
1907-05-20,1570
1907-05-21,1450
1907-05-22,1330
1907-05-23,1330
1907-05-24,1210
1907-05-25,1160
1907-05-26,1270
1907-05-27,1270
1907-05-28,1330
1907-05-29,1450
1907-05-30,1510
1907-05-31,1690
1907-06-01,1750
1907-06-02,1390
1907-06-03,1330
1907-06-04,1390
1907-06-05,1330
1907-06-06,1160
1907-06-07,1110
1907-06-08,960
1907-06-09,1010
1907-06-10,1060
1907-06-11,1160
1907-06-12,1160
1907-06-13,960
1907-06-14,760
1907-06-15,660
1907-06-16,710
1907-06-17,710
1907-06-18,860
1907-06-19,1110
1907-06-20,1060
1907-06-21,1010
1907-06-22,810
1907-06-23,760
1907-06-24,910
1907-06-25,1060
1907-06-26,1210
1907-06-27,1330
1907-06-28,1330
1907-06-29,1110
1907-06-30,1160
1907-07-01,910
1907-07-02,960
1907-07-03,1390
1907-07-04,1390
1907-07-05,1110
1907-07-06,960
1907-07-07,960
1907-07-08,1010
1907-07-09,1110
1907-07-10,1060
1907-07-11,1160
1907-07-12,1110
1907-07-13,960
1907-07-14,910
1907-07-15,910
1907-07-16,910
1907-07-17,910
1907-07-18,860
1907-07-19,810
1907-07-20,1010
1907-07-21,1060
1907-07-22,910
1907-07-23,960
1907-07-24,910
1907-07-25,860
1907-07-26,760
1907-07-27,910
1907-07-28,860
1907-07-29,1060
1907-07-30,1060
1907-07-31,1270
1907-08-01,1270
1907-08-02,1330
1907-08-03,1210
1907-08-04,860
1907-08-05,760
1907-08-06,760
1907-08-07,760
1907-08-08,660
1907-08-09,580
1907-08-10,540
1907-08-11,470
1907-08-12,470
1907-08-13,500
1907-08-14,540
1907-08-15,540
1907-08-16,620
1907-08-17,810
1907-08-18,620
1907-08-19,580
1907-08-20,660
1907-08-21,710
1907-08-22,710
1907-08-23,810
1907-08-24,1060
1907-08-25,1060
1907-08-26,710
1907-08-27,580
1907-08-28,500
1907-08-29,540
1907-08-30,580
1907-08-31,470
1907-09-01,500
1907-09-02,660
1907-09-03,580
1907-09-04,660
1907-09-05,660
1907-09-06,760
1907-09-07,710
1907-09-08,760
1907-09-09,960
1907-09-10,960
1907-09-11,960
1907-09-12,620
1907-09-13,440
1907-09-14,380
1907-09-15,470
1907-09-16,1060
1907-09-17,1160
1907-09-18,860
1907-09-19,660
1907-09-20,580
1907-09-21,540
1907-09-22,500
1907-09-23,580
1907-09-24,660
1907-09-25,660
1907-09-26,580
1907-09-27,540
1907-09-28,500
1907-09-29,440
1907-09-30,470
1907-10-01,470
1907-10-02,440
1907-10-03,410
1907-10-04,440
1907-10-05,540
1907-10-06,620
1907-10-07,580
1907-10-08,500
1907-10-09,500
1907-10-10,540
1907-10-11,580
1907-10-12,580
1907-10-13,580
1907-10-14,540
1907-10-15,540
1907-10-16,470
1907-10-17,500
1907-10-18,540
1907-10-19,500
1907-10-20,580
1907-10-21,540
1907-10-22,500
1907-10-23,540
1907-10-24,580
1907-10-25,540
1907-10-26,500
1907-10-27,540
1907-10-28,470
1907-10-29,470
1907-10-30,540
1907-10-31,440
1907-11-01,500
1907-11-02,760
1907-11-03,620
1907-11-04,500
1907-11-05,540
1907-11-06,540
1907-11-07,470
1907-11-08,440
1907-11-09,410
1907-11-10,440
1907-11-11,410
1907-11-12,410
1907-11-13,410
1907-11-14,410
1907-11-15,410
1907-11-16,380
1907-11-17,410
1907-11-18,380
1907-11-19,380
1907-11-20,710
1907-11-21,710
1907-11-22,1820
1907-11-23,1890
1907-11-24,3250
1907-11-25,4240
1907-11-26,5220
1907-11-27,3080
1907-11-28,2520
1907-11-29,4920
1907-11-30,3970
1907-12-01,3080
1907-12-02,2310
1907-12-03,1740
1907-12-04,1740
1907-12-05,1740
1907-12-06,1740
1907-12-07,1740
1907-12-08,1740
1907-12-09,1740
1907-12-10,1740
1907-12-11,1740
1907-12-12,1740
1907-12-13,1740
1907-12-14,1740
1907-12-15,1740
1907-12-16,1740
1907-12-17,1740
1907-12-18,1740
1907-12-19,1740
1907-12-20,1740
1907-12-21,1740
1907-12-22,1740
1907-12-23,1740
1907-12-24,1740
1907-12-25,1740
1907-12-26,1740
1907-12-27,1740
1907-12-28,1740
1907-12-29,1740
1907-12-30,1740
1907-12-31,1740
1908-01-01,2000
1908-01-02,2000
1908-01-03,2000
1908-01-04,2000
1908-01-05,1960
1908-01-06,2450
1908-01-07,2170
1908-01-08,2340
1908-01-09,2520
1908-01-10,2030
1908-01-11,2520
1908-01-12,1960
1908-01-13,1750
1908-01-14,1630
1908-01-15,1510
1908-01-16,1450
1908-01-17,1820
1908-01-18,1570
1908-01-19,1750
1908-01-20,3080
1908-01-21,2520
1908-01-22,1630
1908-01-23,1510
1908-01-24,1330
1908-01-25,1160
1908-01-26,1110
1908-01-27,960
1908-01-28,860
1908-01-29,810
1908-01-30,760
1908-01-31,760
1908-02-01,760
1908-02-02,710
1908-02-03,620
1908-02-04,710
1908-02-05,1370
1908-02-06,2030
1908-02-07,1650
1908-02-08,1270
1908-02-09,1210
1908-02-10,960
1908-02-11,935
1908-02-12,910
1908-02-13,810
1908-02-14,885
1908-02-15,960
1908-02-16,1510
1908-02-17,2170
1908-02-18,1870
1908-02-19,1570
1908-02-20,1390
1908-02-21,1210
1908-02-22,1060
1908-02-23,960
1908-02-24,1010
1908-02-25,1230
1908-02-26,1450
1908-02-27,1510
1908-02-28,1570
1908-02-29,1390
1908-03-01,1210
1908-03-02,1160
1908-03-03,1060
1908-03-04,960
1908-03-05,885
1908-03-06,810
1908-03-07,760
1908-03-08,710
1908-03-09,685
1908-03-10,660
1908-03-11,710
1908-03-12,1480
1908-03-13,2240
1908-03-14,6030
1908-03-15,6360
1908-03-16,5210
1908-03-17,4060
1908-03-18,3290
1908-03-19,2520
1908-03-20,2170
1908-03-21,1820
1908-03-22,1570
1908-03-23,1540
1908-03-24,1510
1908-03-25,1510
1908-03-26,1510
1908-03-27,1570
1908-03-28,1450
1908-03-29,1390
1908-03-30,1330
1908-03-31,1270
1908-04-01,1220
1908-04-02,1160
1908-04-03,1110
1908-04-04,1110
1908-04-05,1060
1908-04-06,1040
1908-04-07,1010
1908-04-08,960
1908-04-09,910
1908-04-10,860
1908-04-11,810
1908-04-12,860
1908-04-13,810
1908-04-14,1210
1908-04-15,1240
1908-04-16,1270
1908-04-17,2520
1908-04-18,5020
1908-04-19,7020
1908-04-20,5220
1908-04-21,3430
1908-04-22,2990
1908-04-23,2550
1908-04-24,2400
1908-04-25,2440
1908-04-26,2470
1908-04-27,1840
1908-04-28,1840
1908-04-29,1600
1908-04-30,1860
1908-05-01,2120
1908-05-02,2260
1908-05-03,2400
1908-05-04,2120
1908-05-05,1660
1908-05-06,1570
1908-05-07,1480
1908-05-08,1400
1908-05-09,1320
1908-05-10,1270
1908-05-11,1220
1908-05-12,1420
1908-05-13,1480
1908-05-14,1540
1908-05-15,1540
1908-05-16,1540
1908-05-17,1660
1908-05-18,1910
1908-05-19,1840
1908-05-20,1780
1908-05-21,1840
1908-05-22,1780
1908-05-23,1660
1908-05-24,1600
1908-05-25,1540
1908-05-26,1480
1908-05-27,1540
1908-05-28,1600
1908-05-29,1660
1908-05-30,1720
1908-05-31,1720
1908-06-01,1840
1908-06-02,1840
1908-06-03,1840
1908-06-04,1320
1908-06-05,1270
1908-06-06,1220
1908-06-07,1270
1908-06-08,1800
1908-06-09,2330
1908-06-10,2440
1908-06-11,2550
1908-06-12,2340
1908-06-13,2120
1908-06-14,2260
1908-06-15,2190
1908-06-16,2120
1908-06-17,2050
1908-06-18,2120
1908-06-19,2190
1908-06-20,1780
1908-06-21,1370
1908-06-22,1270
1908-06-23,1240
1908-06-24,1220
1908-06-25,1540
1908-06-26,1460
1908-06-27,1370
1908-06-28,1320
1908-06-29,1400
1908-06-30,1480
1908-07-01,1800
1908-07-02,2120
1908-07-03,2260
1908-07-04,2220
1908-07-05,2190
1908-07-06,2260
1908-07-07,2330
1908-07-08,2550
1908-07-09,2260
1908-07-10,1980
1908-07-11,1910
1908-07-12,1840
1908-07-13,1910
1908-07-14,1980
1908-07-15,1910
1908-07-16,1840
1908-07-17,1660
1908-07-18,1480
1908-07-19,1720
1908-07-20,1660
1908-07-21,1600
1908-07-22,1480
1908-07-23,1370
1908-07-24,1400
1908-07-25,1420
1908-07-26,1370
1908-07-27,1320
1908-07-28,1270
1908-07-29,1270
1908-07-30,1270
1908-07-31,1320
1908-08-01,1370
1908-08-02,1480
1908-08-03,1350
1908-08-04,1220
1908-08-05,1170
1908-08-06,1120
1908-08-07,1070
1908-08-08,1020
1908-08-09,1020
1908-08-10,970
1908-08-11,920
1908-08-12,895
1908-08-13,870
1908-08-14,845
1908-08-15,820
1908-08-16,970
1908-08-17,1020
1908-08-18,995
1908-08-19,970
1908-08-20,945
1908-08-21,920
1908-08-22,870
1908-08-23,820
1908-08-24,820
1908-08-25,820
1908-08-26,795
1908-08-27,770
1908-08-28,770
1908-08-29,770
1908-08-30,770
1908-08-31,820
1908-09-01,870
1908-09-02,820
1908-09-03,770
1908-09-04,690
1908-09-05,670
1908-09-06,650
1908-09-07,630
1908-09-08,610
1908-09-09,590
1908-09-10,570
1908-09-11,770
1908-09-12,530
1908-09-13,500
1908-09-14,470
1908-09-15,500
1908-09-16,530
1908-09-17,500
1908-09-18,470
1908-09-19,530
1908-09-20,530
1908-09-21,485
1908-09-22,440
1908-09-23,425
1908-09-24,410
1908-09-25,410
1908-09-26,410
1908-09-27,425
1908-09-28,440
1908-09-29,440
1908-09-30,440
1908-10-01,470
1908-10-02,470
1908-10-03,470
1908-10-04,470
1908-10-05,470
1908-10-06,440
1908-10-07,410
1908-10-08,395
1908-10-09,380
1908-10-10,395
1908-10-11,410
1908-10-12,425
1908-10-13,440
1908-10-14,855
1908-10-15,1270
1908-10-16,1300
1908-10-17,1320
1908-10-18,350
1908-10-19,380
1908-10-20,410
1908-10-21,380
1908-10-22,350
1908-10-23,350
1908-10-24,350
1908-10-25,380
1908-10-26,365
1908-10-27,350
1908-10-28,560
1908-10-29,770
1908-10-30,995
1908-10-31,1220
1908-11-01,1270
1908-11-02,1320
1908-11-03,1370
1908-11-04,1320
1908-11-05,1270
1908-11-06,1170
1908-11-07,1070
1908-11-08,770
1908-11-09,605
1908-11-10,440
1908-11-11,425
1908-11-12,410
1908-11-13,410
1908-11-14,410
1908-11-15,470
1908-11-16,870
1908-11-17,1270
1908-11-18,1910
1908-11-19,2550
1908-11-20,2340
1908-11-21,2120
1908-11-22,2470
1908-11-23,2220
1908-11-24,1980
1908-11-25,1680
1908-11-26,1370
1908-11-27,1120
1908-11-28,870
1908-11-29,690
1908-11-30,650
1908-12-01,610
1908-12-02,540
1908-12-03,470
1908-12-04,440
1908-12-05,410
1908-12-06,410
1908-12-07,440
1908-12-08,470
1908-12-09,440
1908-12-10,410
1908-12-11,440
1908-12-12,470
1908-12-13,2550
1908-12-14,1880
1908-12-15,1220
1908-12-16,995
1908-12-17,770
1908-12-18,590
1908-12-19,410
1908-12-20,410
1908-12-21,490
1908-12-22,570
1908-12-23,650
1908-12-24,730
1908-12-25,1640
1908-12-26,2550
1908-12-27,4060
1908-12-28,3700
1908-12-29,3340
1908-12-30,2900
1908-12-31,2470
1909-01-01,1800
1909-01-02,1500
1909-01-03,2000
1909-01-04,2500
1909-01-05,2000
1909-01-06,1600
1909-01-07,1300
1909-01-08,1000
1909-01-09,800
1909-01-10,700
1909-01-11,600
1909-01-12,580
1909-01-13,600
1909-01-14,620
1909-01-15,700
1909-01-16,800
1909-01-17,2000
1909-01-18,1700
1909-01-19,2700
1909-01-20,4000
1909-01-21,3100
1909-01-22,2300
1909-01-23,1700
1909-01-24,1400
1909-01-25,1200
1909-01-26,1100
1909-01-27,1000
1909-01-28,900
1909-01-29,840
1909-01-30,760
1909-01-31,680
1909-02-01,640
1909-02-02,700
1909-02-03,800
1909-02-04,740
1909-02-05,680
1909-02-06,640
1909-02-07,610
1909-02-08,590
1909-02-09,560
1909-02-10,530
1909-02-11,510
1909-02-12,490
1909-02-13,470
1909-02-14,460
1909-02-15,480
1909-02-16,700
1909-02-17,1200
1909-02-18,1400
1909-02-19,1100
1909-02-20,1000
1909-02-21,820
1909-02-22,700
1909-02-23,630
1909-02-24,580
1909-02-25,540
1909-02-26,520
1909-02-27,510
1909-02-28,490
1909-03-01,470
1909-03-02,470
1909-03-03,515
1909-03-04,410
1909-03-05,470
1909-03-06,470
1909-03-07,450
1909-03-08,430
1909-03-09,410
1909-03-10,410
1909-03-11,420
1909-03-12,430
1909-03-13,440
1909-03-14,450
1909-03-15,480
1909-03-16,510
1909-03-17,540
1909-03-18,560
1909-03-19,520
1909-03-20,520
1909-03-21,490
1909-03-22,470
1909-03-23,450
1909-03-24,430
1909-03-25,480
1909-03-26,550
1909-03-27,610
1909-03-28,630
1909-03-29,620
1909-03-30,640
1909-03-31,800
1909-04-01,1200
1909-04-02,1100
1909-04-03,1020
1909-04-04,1000
1909-04-05,980
1909-04-06,890
1909-04-07,800
1909-04-08,740
1909-04-09,800
1909-04-10,850
1909-04-11,800
1909-04-12,810
1909-04-13,820
1909-04-14,860
1909-04-15,810
1909-04-16,780
1909-04-17,760
1909-04-18,720
1909-04-19,710
1909-04-20,690
1909-04-21,680
1909-04-22,660
1909-04-23,680
1909-04-24,800
1909-04-25,950
1909-04-26,1250
1909-04-27,1600
1909-04-28,1400
1909-04-29,1200
1909-04-30,1100
