$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1909-07-01,4800
1909-07-02,4800
1909-07-03,4800
1909-07-04,4800
1909-07-05,4800
1909-07-06,4800
1909-07-07,3690
1909-07-08,3290
1909-07-09,3110
1909-07-10,3070
1909-07-11,3870
1909-07-12,3670
1909-07-13,3210
1909-07-14,2930
1909-07-15,2850
1909-07-16,2750
1909-07-17,2540
1909-07-18,2440
1909-07-19,2220
1909-07-20,2060
1909-07-21,2280
1909-07-22,2280
1909-07-23,2340
1909-07-24,2370
1909-07-25,2710
1909-07-26,2620
1909-07-27,2540
1909-07-28,2230
1909-07-29,2100
1909-07-30,2030
1909-07-31,1950
1909-08-01,1870
1909-08-02,1790
1909-08-03,1790
1909-08-04,1740
1909-08-05,1710
1909-08-06,1640
1909-08-07,1590
1909-08-08,1560
1909-08-09,1560
1909-08-10,1500
1909-08-11,1450
1909-08-12,1420
1909-08-13,1420
1909-08-14,1390
1909-08-15,1420
1909-08-16,1380
1909-08-17,1330
1909-08-18,1270
1909-08-19,1240
1909-08-20,1220
1909-08-21,1190
1909-08-22,1220
1909-08-23,1190
1909-08-24,1290
1909-08-25,1290
1909-08-26,1290
1909-08-27,1320
1909-08-28,1030
1909-08-29,1150
1909-08-30,1110
1909-08-31,1100
1909-09-01,1050
1909-09-02,1050
1909-09-03,1120
1909-09-04,1120
1909-09-05,1160
1909-09-06,1120
1909-09-07,1100
1909-09-08,1110
1909-09-09,1100
1909-09-10,1050
1909-09-11,1060
1909-09-12,1050
1909-09-13,1050
1909-09-14,1050
1909-09-15,1030
1909-09-16,1010
1909-09-17,1000
1909-09-18,980
1909-09-19,970
1909-09-20,1390
1909-09-21,1650
1909-09-22,1110
1909-09-23,1070
1909-09-24,960
1909-09-25,1030
1909-09-26,1000
1909-09-27,1010
1909-09-28,980
1909-09-29,1170
1909-09-30,1650
1909-10-01,1530
1909-10-02,1150
1909-10-03,1050
1909-10-04,1120
1909-10-05,1240
