$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1935-08-01,900
1935-08-02,860
1935-08-03,860
1935-08-04,900
1935-08-05,860
1935-08-06,780
1935-08-07,780
1935-08-08,900
1935-08-09,820
1935-08-10,860
1935-08-11,820
1935-08-12,820
1935-08-13,820
1935-08-14,740
1935-08-15,780
1935-08-16,780
1935-08-17,780
1935-08-18,780
1935-08-19,780
1935-08-20,740
1935-08-21,740
1935-08-22,820
1935-08-23,780
1935-08-24,780
1935-08-25,820
1935-08-26,860
1935-08-27,860
1935-08-28,900
1935-08-29,940
1935-08-30,980
1935-08-31,940
1935-09-01,940
1935-09-02,980
1935-09-03,980
1935-09-04,980
1935-09-05,1020
1935-09-06,1020
1935-09-07,1020
1935-09-08,1020
1935-09-09,1020
1935-09-10,980
1935-09-11,980
1935-09-12,940
1935-09-13,940
1935-09-14,1020
1935-09-15,1070
1935-09-16,1070
1935-09-17,1070
1935-09-18,980
1935-09-19,1020
1935-09-20,980
1935-09-21,980
1935-09-22,1020
1935-09-23,1020
1935-09-24,1020
1935-09-25,980
1935-09-26,780
1935-09-27,445
1935-09-28,355
1935-09-29,330
1935-09-30,290
1935-10-01,290
1935-10-02,270
1935-10-03,235
1935-10-04,235
1935-10-05,220
1935-10-06,635
1935-10-07,740
1935-10-08,780
1935-10-09,635
1935-10-10,355
1935-10-11,330
1935-10-12,330
1935-10-13,235
1935-10-14,310
1935-10-15,330
1935-10-16,270
1935-10-17,250
1935-10-18,250
1935-10-19,270
1935-10-20,235
1935-10-21,235
1935-10-22,455
1935-10-23,510
1935-10-24,540
1935-10-25,570
1935-10-26,600
1935-10-27,600
1935-10-28,670
1935-10-29,670
1935-10-30,635
1935-10-31,940
1935-11-01,980
1935-11-02,900
1935-11-03,900
1935-11-04,705
1935-11-05,1160
1935-11-06,940
1935-11-07,980
1935-11-08,1020
1935-11-09,1070
1935-11-10,1160
1935-11-11,1020
1935-11-12,1070
1935-11-13,1070
1935-11-14,1070
1935-11-15,1070
1935-11-16,980
1935-11-17,980
1935-11-18,900
1935-11-19,980
1935-11-20,980
1935-11-21,940
1935-11-22,940
1935-11-23,900
1935-11-24,980
1935-11-25,860
1935-11-26,940
1935-11-27,980
1935-11-28,940
1935-11-29,940
1935-11-30,940
1935-12-01,940
1935-12-02,540
1935-12-03,600
1935-12-04,670
1935-12-05,705
1935-12-06,900
1935-12-07,900
1935-12-08,980
1935-12-09,860
1935-12-10,860
1935-12-11,900
1935-12-12,820
1935-12-13,860
1935-12-14,900
1935-12-15,940
1935-12-16,820
1935-12-17,600
