$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1910-10-01,10000
1910-10-02,10000
1910-10-03,10000
1910-10-04,10000
1910-10-05,10000
1910-10-06,10000
1910-10-07,10000
1910-10-08,10000
1910-10-09,10000
1910-10-10,10000
1910-10-11,10000
1910-10-12,10000
1910-10-13,10000
1910-10-14,10000
1910-10-15,10000
1910-10-16,10000
1910-10-17,10000
1910-10-18,10000
1910-10-19,10000
1910-10-20,10000
1910-10-21,10000
1910-10-22,10000
1910-10-23,10000
1910-10-24,10000
1910-10-25,10000
1910-10-26,10000
1910-10-27,10000
1910-10-28,10000
1910-10-29,10000
1910-10-30,10000
1910-10-31,10000
1910-11-01,9400
1910-11-02,9400
1910-11-03,9400
1910-11-04,9760
1910-11-05,9400
1910-11-06,9760
1910-11-07,9760
1910-11-08,10100
1910-11-09,10100
1910-11-10,10500
1910-11-11,11300
1910-11-12,12200
1910-11-13,13100
1910-11-14,13100
1910-11-15,13600
1910-11-16,13600
1910-11-17,13600
1910-11-18,13600
1910-11-19,13600
1910-11-20,13600
1910-11-21,13600
1910-11-22,14100
1910-11-23,14100
1910-11-24,14700
1910-11-25,14700
1910-11-26,14700
1910-11-27,14700
1910-11-28,14100
1910-11-29,13600
1910-11-30,13600
1910-12-01,13100
1910-12-02,13100
1910-12-03,12600
1910-12-04,12600
1910-12-05,12600
1910-12-06,12200
1910-12-07,11700
1910-12-08,11700
1910-12-09,11700
1910-12-10,11300
1910-12-11,11300
1910-12-12,11300
1910-12-13,10900
1910-12-14,10900
1910-12-15,10500
1910-12-16,10100
1910-12-17,9760
1910-12-18,9760
1910-12-19,9400
1910-12-20,9400
1910-12-21,9400
1910-12-22,9060
1910-12-23,9060
1910-12-24,9400
1910-12-25,9400
1910-12-26,9400
1910-12-27,9060
1910-12-28,9060
1910-12-29,9060
1910-12-30,9060
1910-12-31,9060
1911-01-01,8720
1911-01-02,8720
1911-01-03,8720
1911-01-04,8100
1911-01-05,8100
1911-01-06,8400
1911-01-07,8100
1911-01-08,8100
1911-01-09,8400
1911-01-10,8100
1911-01-11,8100
1911-01-12,8100
1911-01-13,8100
1911-01-14,8100
1911-01-15,8100
1911-01-16,8100
1911-01-17,7530
1911-01-18,7530
1911-01-19,8100
1911-01-20,8100
1911-01-21,8100
1911-01-22,8100
1911-01-23,8400
1911-01-24,8100
1911-01-25,8100
1911-01-26,7810
1911-01-27,7530
1911-01-28,7530
1911-01-29,7250
1911-01-30,6970
1911-01-31,6970
1911-02-01,6970
1911-02-02,6470
1911-02-03,6710
1911-02-04,6470
1911-02-05,6470
1911-02-06,6470
1911-02-07,6470
1911-02-08,6020
1911-02-09,6240
1911-02-10,6020
1911-02-11,6240
1911-02-12,6020
1911-02-13,6240
1911-02-14,6020
1911-02-15,6470
1911-02-16,6470
1911-02-17,6470
1911-02-18,6470
1911-02-19,6470
1911-02-20,6470
1911-02-21,6470
1911-02-22,6470
1911-02-23,6710
1911-02-24,6470
1911-02-25,6470
1911-02-26,6710
1911-02-27,6470
1911-02-28,6970
1911-03-01,6970
1911-03-02,6970
1911-03-03,6970
1911-03-04,6970
1911-03-05,6970
1911-03-06,6970
1911-03-07,6470
1911-03-08,6470
1911-03-09,6240
1911-03-10,6470
1911-03-11,6710
1911-03-12,6470
1911-03-13,6970
1911-03-14,6970
1911-03-15,6970
1911-03-16,8100
1911-03-17,7530
1911-03-18,7530
1911-03-19,8100
1911-03-20,8100
1911-03-21,8720
1911-03-22,8720
1911-03-23,9400
1911-03-24,9400
1911-03-25,10100
1911-03-26,10100
1911-03-27,10100
1911-03-28,10100
1911-03-29,10900
1911-03-30,10900
1911-03-31,10900
1911-04-01,17000
1911-04-02,17000
1911-04-03,17000
1911-04-04,17000
1911-04-05,17000
1911-04-06,17000
1911-04-07,17000
1911-04-08,17000
1911-04-09,17000
1911-04-10,17000
1911-04-11,17000
1911-04-12,17000
1911-04-13,17000
1911-04-14,17000
1911-04-15,17000
1911-04-16,17000
1911-04-17,17000
1911-04-18,17000
1911-04-19,17000
1911-04-20,17000
1911-04-21,17000
1911-04-22,17000
1911-04-23,17000
1911-04-24,17000
1911-04-25,17000
1911-04-26,17000
1911-04-27,17000
1911-04-28,17000
1911-04-29,17000
1911-04-30,17000
1911-05-01,44100
1911-05-02,44100
1911-05-03,44100
1911-05-04,44100
1911-05-05,44100
1911-05-06,44100
