$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1914-10-30,2420
1914-10-31,2390
1914-11-01,2360
1914-11-02,2330
1914-11-03,2270
1914-11-04,2210
1914-11-05,2150
1914-11-06,1960
1914-11-07,1880
1914-11-08,1800
1914-11-09,1720
1914-11-10,1680
1914-11-11,1640
1914-11-12,1600
1914-11-13,1560
1914-11-14,1530
1914-11-15,1490
1914-11-16,1450
1914-11-17,1420
1914-11-18,1390
1914-11-19,1370
1914-11-20,1350
1914-11-21,1300
1914-11-22,1260
1914-11-23,1210
1914-11-24,1210
1914-11-25,1210
1914-11-26,1210
1914-11-27,1210
1914-11-28,1140
1914-11-29,1210
1914-11-30,1210
1914-12-01,1210
1914-12-02,1210
1914-12-03,1170
1914-12-04,1140
1914-12-05,1110
1914-12-06,1080
1914-12-07,1080
1914-12-08,1080
1914-12-09,1080
1914-12-10,1080
1914-12-11,1040
1914-12-12,1000
1914-12-13,960
1914-12-14,810
1914-12-15,660
1914-12-16,505
1914-12-17,580
1914-12-18,755
1914-12-19,860
1914-12-20,960
1914-12-21,1000
1914-12-22,1040
1914-12-23,1080
1914-12-24,1080
1914-12-25,1080
1914-12-26,1140
1914-12-27,1210
1914-12-28,1210
1914-12-29,1210
1914-12-30,1110
1914-12-31,1020
1915-01-01,840
1915-01-02,740
1915-01-03,630
1915-01-04,680
1915-01-05,730
1915-01-06,780
1915-01-07,840
1915-01-08,900
1915-01-09,960
1915-01-10,900
1915-01-11,990
1915-01-12,1080
1915-01-13,1080
1915-01-14,1080
1915-01-15,1080
1915-01-16,1080
1915-01-17,1080
1915-01-18,1080
1915-01-19,1080
1915-01-20,1080
1915-01-21,1020
1915-01-22,960
1915-01-23,870
1915-01-24,780
1915-01-25,930
1915-01-26,1080
1915-01-27,960
1915-01-28,1020
1915-01-29,1080
1915-01-30,2060
1915-01-31,1970
1915-02-01,2150
1915-02-02,2330
1915-02-03,2280
1915-02-04,2240
1915-02-05,1800
1915-02-06,1350
1915-02-07,1220
1915-02-08,1080
1915-02-09,1080
1915-02-10,1140
1915-02-11,2980
1915-02-12,4820
1915-02-13,4280
1915-02-14,3740
1915-02-15,2690
1915-02-16,1640
1915-02-17,2300
1915-02-18,2960
1915-02-19,3080
1915-02-20,4020
1915-02-21,3370
1915-02-22,2720
1915-02-23,2220
1915-02-24,1720
1915-02-25,1490
1915-02-26,1460
1915-02-27,1420
1915-02-28,1610
1915-03-01,1800
1915-03-02,1720
1915-03-03,1640
1915-03-04,1560
1915-03-05,1380
1915-03-06,1210
1915-03-07,1120
1915-03-08,1020
1915-03-09,990
1915-03-10,960
1915-03-11,990
1915-03-12,1020
1915-03-13,1120
1915-03-14,1210
1915-03-15,1180
1915-03-16,1140
1915-03-17,2150
1915-03-18,2510
1915-03-19,2510
1915-03-20,2610
1915-03-21,2510
1915-03-22,2330
1915-03-23,1560
1915-03-24,2060
1915-03-25,3600
1915-03-26,4020
1915-03-27,3600
1915-03-28,4820
1915-03-29,4980
1915-03-30,4820
1915-03-31,4980
1915-04-01,4020
1915-04-02,3740
1915-04-03,4020
