# Created by WEAP: 8/13/2020 6:29:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lake Creek (27,911 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (3,824 ha),  3000 - 4000 m (22,868 ha),  4000 - 5000 m (1,219 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 5.787, 36.14, 37.18, -8.301, -12.76, -12.87, 3.153, 3.069, 3.077
1970, 2, 2.819, 18.71, 19.47, -4.882, -9.24, -9.358, 2.488, 2.432, 2.437
1970, 3, 30.77, 82.78, 83.91, -6.647, -10.24, -10.45, 2.726, 2.688, 2.691
1970, 4, 17.59, 75.05, 75.91, -3.338, -6.919, -7.154, 3.028, 2.998, 3.001
1970, 5, 1.757, 7.455, 7.73, 6.037, 2.611, 2.362, 2.056, 2.054, 2.054
1970, 6, 26.44, 44.73, 45.65, 10.54, 6.971, 6.717, 2.324, 2.314, 2.314
1970, 7, 44.35, 53.29, 54.43, 14.6, 10.96, 10.71, 1.38, 1.398, 1.398
1970, 8, 62.46, 76.27, 76.78, 14.54, 10.89, 10.64, 1.345, 1.352, 1.352
1970, 9, 89.99, 134.6, 136.6, 8.49, 4.798, 4.547, 2.552, 2.542, 2.543
1970, 10, 22.43, 58.24, 59.78, 2.105, -1.948, -2.178, 2.659, 2.645, 2.646
1970, 11, 13.87, 51.66, 53.46, -1.548, -5.64, -5.86, 3.349, 3.297, 3.301
1970, 12, 9.526, 35.96, 36.57, -6.295, -10.71, -10.8, 3.26, 3.177, 3.184
1971, 1, 10.28, 36.89, 38.3, -6.085, -10.56, -10.7, 3.563, 3.453, 3.464
1971, 2, 27.51, 80.79, 84.35, -7.463, -11.5, -11.69, 3.282, 3.199, 3.205
1971, 3, 19.96, 72.1, 73.27, -4.994, -8.792, -9.003, 3.483, 3.437, 3.44
1971, 4, 20.03, 55.5, 57.68, 1.048, -2.66, -2.897, 2.449, 2.443, 2.444
1971, 5, 12.09, 37.97, 38.81, 4.698, 1.094, 0.8409, 2.425, 2.407, 2.408
1971, 6, 14.53, 18.24, 19.54, 10.56, 7.298, 7.032, 2.015, 2.031, 2.031
1971, 7, 34.88, 43.62, 43.48, 13.35, 10.02, 9.755, 1.759, 1.752, 1.753
1971, 8, 46.28, 56.73, 56.89, 13.65, 10.02, 9.769, 1.344, 1.318, 1.319
1971, 9, 31.54, 57.26, 57.73, 8.105, 4.323, 4.062, 2.856, 2.849, 2.851
1971, 10, 29.83, 65.36, 67.35, 4.148, 0.2638, 0.0145, 2.723, 2.701, 2.703
1971, 11, 15.02, 53.53, 55.69, -2.726, -6.823, -7.049, 2.664, 2.601, 2.607
1971, 12, 23.62, 89.43, 89.12, -8.565, -13.03, -13.14, 2.931, 2.866, 2.873
1972, 1, 19.84, 63.16, 67.19, -7.283, -11.89, -12.04, 3.95, 3.842, 3.853
1972, 2, 10.01, 39.07, 41.5, -6.147, -10.3, -10.48, 3.301, 3.223, 3.23
1972, 3, 19.6, 60.01, 60.85, -1.128, -5.106, -5.322, 3.08, 3.009, 3.015
1972, 4, 16.98, 50.97, 52.76, 1.654, -2.297, -2.521, 3.213, 3.211, 3.212
1972, 5, 19.66, 45.66, 47.88, 5.491, 1.98, 1.702, 2, 1.975, 1.977
1972, 6, 24.06, 36.59, 37.44, 10.46, 7.304, 7.029, 1.808, 1.841, 1.839
1972, 7, 11.06, 14.38, 14.71, 13.14, 9.851, 9.573, 1.696, 1.711, 1.711
1972, 8, 30.31, 35.04, 35.08, 12.31, 8.917, 8.652, 1.396, 1.38, 1.381
1972, 9, 28.59, 53.03, 53.37, 8.684, 5.227, 4.94, 2.68, 2.664, 2.667
1972, 10, 14.37, 49.99, 50.17, 4.213, 0.5677, 0.2964, 2.399, 2.385, 2.386
1972, 11, 19.84, 69.54, 73.18, -6.31, -10.17, -10.41, 2.627, 2.577, 2.58
1972, 12, 18.7, 67.1, 69.29, -9.33, -13.63, -13.76, 2.937, 2.853, 2.86
1973, 1, 1.205, 11.64, 11.53, -9.357, -13.56, -13.68, 2.774, 2.681, 2.687
1973, 2, 2.495, 16.14, 16.16, -8.114, -12.05, -12.22, 2.135, 2.055, 2.06
1973, 3, 38.84, 84.76, 87.68, -6.294, -9.705, -9.949, 2.521, 2.475, 2.478
1973, 4, 23.15, 78.73, 82.14, -3.267, -6.866, -7.125, 2.794, 2.736, 2.74
