# Created by WEAP: 9/4/2020 10:27:57 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: MT_NW_Middle Clark Fork (245,352 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (74,532 ha),  1000 - 2000 m (167,888 ha),  2000 - 3000 m (2,933 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 221.3, 294.9, 478.9, -4.655, -6.98, -10.22, 2.868, 2.877, 2.82
1970, 2, 101.3, 135.2, 232.6, 0.3832, -1.913, -4.978, 2.556, 2.562, 2.527
1970, 3, 74.85, 102.8, 159.7, 1.495, -0.8726, -3.683, 2.39, 2.392, 2.423
1970, 4, 101.3, 130.2, 179.9, 4.286, 1.88, -0.7087, 3.003, 3.004, 3.044
1970, 5, 49.86, 64, 104.6, 12.19, 9.829, 7.157, 1.837, 1.835, 1.851
1970, 6, 50.05, 60.42, 89.98, 16.97, 14.68, 12.03, 2.219, 2.22, 2.263
1970, 7, 36.64, 43.05, 39.31, 20.26, 17.92, 15.18, 2.097, 2.096, 2.18
1970, 8, 45.68, 47.84, 60.82, 19.48, 17.2, 14.39, 1.764, 1.766, 1.807
1970, 9, 46.96, 62.22, 109.9, 11, 8.644, 5.782, 2.688, 2.695, 2.757
1970, 10, 59.15, 75.63, 128.1, 5.892, 3.578, 0.5692, 2.297, 2.304, 2.317
1970, 11, 112, 153.1, 249.3, 0.4451, -1.895, -5.003, 3.052, 3.047, 3.003
1970, 12, 134.2, 170.1, 275.3, -3.778, -6.105, -9.323, 3.162, 3.169, 3.16
1971, 1, 218.7, 302.3, 459.6, -3.67, -5.984, -9.344, 3.848, 3.851, 3.851
1971, 2, 97, 129.2, 219.2, -1.269, -3.556, -6.578, 2.708, 2.717, 2.721
1971, 3, 107.8, 149.9, 232.9, 0.6673, -1.674, -4.642, 3.045, 3.05, 3.095
1971, 4, 56.92, 73.9, 119.5, 7.044, 4.638, 1.72, 2.232, 2.236, 2.242
1971, 5, 58.7, 77.92, 131.1, 12.48, 10.12, 7.311, 2.252, 2.256, 2.229
1971, 6, 118.6, 140.2, 205.9, 13.63, 11.31, 8.63, 1.897, 1.892, 1.941
1971, 7, 31.51, 35.66, 36.01, 18.47, 16.15, 13.33, 1.834, 1.835, 1.872
1971, 8, 41.07, 47.47, 59.71, 20.88, 18.63, 15.83, 1.963, 1.958, 2.015
1971, 9, 31.46, 42.08, 67.94, 11.27, 8.917, 5.94, 2.391, 2.393, 2.451
1971, 10, 64.31, 83.1, 136.6, 5.97, 3.639, 0.5762, 2.568, 2.575, 2.614
1971, 11, 83.71, 109.7, 177.6, 0.4392, -1.786, -4.614, 2.579, 2.586, 2.612
1971, 12, 184, 231.6, 361.3, -5.177, -7.488, -10.6, 3.046, 3.059, 3.027
1972, 1, 197.4, 272.7, 405.1, -6.773, -9, -12.05, 4.259, 4.264, 4.268
1972, 2, 192, 268.6, 434.2, -1.976, -4.241, -7.256, 3.47, 3.476, 3.477
1972, 3, 91.1, 130.2, 183.2, 3.509, 1.218, -1.677, 2.833, 2.84, 2.87
1972, 4, 71.1, 92.84, 142.6, 4.528, 2.225, -0.5583, 2.695, 2.693, 2.72
1972, 5, 35.63, 46.55, 77.01, 12.32, 9.923, 7.248, 2.124, 2.122, 2.168
1972, 6, 88.98, 107.8, 170.2, 15.03, 12.73, 9.925, 2.075, 2.076, 2.145
1972, 7, 36.41, 40.33, 46.62, 17.36, 15.02, 12.19, 2.328, 2.326, 2.373
1972, 8, 23.72, 27.99, 40.68, 19.98, 17.66, 14.86, 1.561, 1.561, 1.58
1972, 9, 47.58, 64.4, 99.46, 11.57, 9.231, 6.283, 2.663, 2.666, 2.715
1972, 10, 37.59, 49.44, 91.94, 6.126, 3.807, 0.8782, 1.937, 1.941, 1.966
1972, 11, 54.51, 70.1, 110.5, 1.19, -1.148, -4.007, 2.384, 2.389, 2.407
1972, 12, 155.4, 192, 302.2, -5.779, -8.107, -11.2, 3.341, 3.345, 3.328
1973, 1, 96.19, 126, 203.6, -5.85, -8.115, -11.41, 3.176, 3.173, 3.155
1973, 2, 36.52, 45.77, 82.94, -0.5408, -2.831, -6.074, 2.23, 2.233, 2.204
1973, 3, 44.52, 60.23, 92.97, 3.336, 1.01, -1.789, 2.139, 2.145, 2.151
1973, 4, 32.73, 42.42, 60.5, 6.828, 4.433, 1.577, 2.272, 2.276, 2.306
1973, 5, 36.83, 47, 78.52, 12.38, 10.02, 7.251, 2.38, 2.385, 2.426
1973, 6, 60.54, 73.84, 90.05, 15.19, 12.84, 10.12, 2.977, 2.98, 3.023
1973, 7, 0.2219, 0.4762, 0.4393, 19.79, 17.47, 14.87, 2.147, 2.15, 2.189
1973, 8, 11.33, 12.61, 17.73, 19.5, 17.21, 14.5, 2.328, 2.324, 2.349
1973, 9, 56.02, 73.16, 114.9, 14.04, 11.71, 8.877, 2.241, 2.241, 2.274
1973, 10, 36.78, 47.83, 73.72, 7.212, 4.909, 1.951, 2.184, 2.186, 2.235
1973, 11, 235.7, 315.7, 525, -0.9504, -3.339, -6.396, 2.776, 2.78, 2.794
1973, 12, 179.2, 220, 337.1, -1.06, -3.39, -6.493, 2.518, 2.526, 2.511
1974, 1, 304.7, 416.6, 646, -5.811, -8.204, -11.18, 3.828, 3.832, 3.863
1974, 2, 129.2, 176.3, 286.7, 0.03775, -2.285, -5.151, 3.344, 3.354, 3.402
1974, 3, 125.2, 171.8, 278.7, 2.314, -0.09396, -3.001, 2.936, 2.936, 2.96
1974, 4, 55.26, 68.49, 101.9, 7.389, 5.008, 2.239, 2.527, 2.526, 2.524
1974, 5, 48.78, 63.02, 94.29, 9.171, 6.825, 4.121, 2.466, 2.471, 2.526
1974, 6, 36.5, 47.82, 69.69, 17.5, 15.18, 12.43, 2.337, 2.341, 2.38
1974, 7, 29.13, 31.19, 40.2, 18.65, 16.37, 13.59, 1.975, 1.975, 1.99
1974, 8, 18.68, 21.88, 27.99, 18.37, 16.05, 13.26, 2.009, 2.008, 2.021
1974, 9, 22.74, 32.76, 46.77, 14.13, 11.83, 8.948, 1.994, 1.992, 2
1974, 10, 1.273, 2.169, 3.294, 7.921, 5.694, 2.772, 1.618, 1.625, 1.638
1974, 11, 165.5, 213.5, 394.5, 1.598, -0.7211, -3.567, 2.431, 2.444, 2.451
1974, 12, 136.2, 163.8, 252.6, -1.416, -3.747, -6.72, 3.103, 3.117, 3.146
1975, 1, 168.9, 227.6, 361.1, -4.456, -6.737, -9.814, 3.053, 3.07, 3.1
1975, 2, 156.1, 220.9, 368.8, -4.055, -6.35, -9.273, 3.054, 3.055, 3.101
1975, 3, 85.7, 117.8, 189, 0.2588, -2.094, -5.121, 2.807, 2.805, 2.83
1975, 4, 45.24, 58.02, 88.04, 4.501, 2.124, -0.682, 2.612, 2.616, 2.629
1975, 5, 40.85, 54.68, 86.1, 10.32, 7.895, 5.302, 2.852, 2.857, 2.88
1975, 6, 61.7, 77.13, 103.5, 13.25, 10.94, 8.305, 3.173, 3.175, 3.21
1975, 7, 28.85, 30.75, 37.55, 20.72, 18.5, 15.77, 2.241, 2.24, 2.282
1975, 8, 47.52, 54.83, 80.92, 15.85, 13.61, 10.9, 2.197, 2.199, 2.241
1975, 9, 14.51, 20.66, 34.24, 14.1, 11.82, 8.739, 1.639, 1.638, 1.636
1975, 10, 108.8, 142.9, 255.3, 6.555, 4.257, 1.283, 2.545, 2.547, 2.578
1975, 11, 113.2, 154.2, 251, -0.7507, -3.064, -5.933, 3.031, 3.035, 3.083
1975, 12, 162.6, 208.2, 291.5, -2.311, -4.554, -7.571, 3.172, 3.187, 3.223
1976, 1, 123.3, 165.7, 251.1, -2.452, -4.716, -7.729, 2.957, 2.971, 3
1976, 2, 163.1, 221.5, 384.5, -1.498, -3.762, -6.675, 3.86, 3.867, 3.906
1976, 3, 67.73, 95.34, 133.6, -0.3905, -2.653, -5.591, 3.034, 3.043, 3.105
1976, 4, 54.35, 67.6, 109.3, 6.508, 4.168, 1.479, 2.429, 2.426, 2.439
1976, 5, 40.55, 51.88, 82.65, 12.16, 9.876, 7.161, 2.035, 2.034, 2.055
1976, 6, 48.2, 61.6, 90.98, 12.99, 10.69, 8.015, 2.318, 2.315, 2.334
1976, 7, 32.75, 34.57, 42.45, 18.34, 16.1, 13.36, 1.598, 1.599, 1.615
1976, 8, 128.4, 138.7, 201, 17.07, 14.77, 12.02, 1.78, 1.782, 1.832
1976, 9, 13.1, 18.07, 27.75, 15.14, 12.88, 9.904, 1.899, 1.899, 1.929
1976, 10, 28.73, 38.57, 62.64, 7.19, 4.936, 2.022, 2.088, 2.098, 2.157
1976, 11, 71.36, 95.96, 157.2, 0.9215, -1.377, -4.341, 2.233, 2.242, 2.242
1976, 12, 62.59, 76.07, 109.5, -2.206, -4.498, -7.539, 2.928, 2.943, 2.977
1977, 1, 44.59, 56.72, 88.98, -5.333, -7.648, -10.69, 2.094, 2.112, 2.109
1977, 2, 35.43, 49.98, 78.68, 0.2751, -1.934, -4.834, 2.352, 2.368, 2.376
1977, 3, 86.7, 117.4, 189.8, 1.685, -0.6712, -3.394, 2.819, 2.825, 2.832
1977, 4, 6.64, 8.539, 15.34, 9.267, 6.881, 3.979, 2.002, 1.999, 2.036
1977, 5, 65.3, 86.84, 135.1, 10.3, 7.896, 5.138, 2.361, 2.355, 2.416
1977, 6, 21.77, 25.86, 44.68, 16.99, 14.71, 12.02, 1.997, 1.999, 2.019
1977, 7, 38.89, 45.34, 47, 17.82, 15.49, 12.94, 2.317, 2.32, 2.388
1977, 8, 45.76, 53.4, 75.11, 19.23, 16.88, 14.12, 1.996, 1.994, 2.006
1977, 9, 85.33, 117, 180.4, 11.69, 9.378, 6.602, 1.858, 1.861, 1.897
1977, 10, 37.53, 50.35, 74.03, 7.233, 4.878, 1.93, 2.37, 2.375, 2.431
1977, 11, 128.4, 174.2, 284.9, -0.2409, -2.619, -5.687, 3.401, 3.405, 3.431
1977, 12, 239.6, 305.8, 434.6, -4.297, -6.591, -9.779, 2.865, 2.869, 2.816
1978, 1, 104.7, 137.5, 219.4, -3.341, -5.675, -8.873, 2.645, 2.643, 2.626
1978, 2, 75.65, 102.3, 164.8, -0.7961, -3.06, -6.094, 2.45, 2.45, 2.461
1978, 3, 45.25, 62.41, 89.12, 3.698, 1.434, -1.488, 2.348, 2.355, 2.381
1978, 4, 73.57, 92.64, 140.6, 7.323, 4.968, 2.167, 2.822, 2.827, 2.845
1978, 5, 119.5, 153.1, 244.8, 9.573, 7.199, 4.53, 2.563, 2.563, 2.591
1978, 6, 39.43, 46.01, 63.22, 15.87, 13.54, 10.8, 1.767, 1.768, 1.811
1978, 7, 61.32, 67.09, 81.73, 18.48, 16.14, 13.41, 1.539, 1.54, 1.567
1978, 8, 81.8, 91.85, 121.7, 16.84, 14.5, 11.67, 2.005, 2.005, 2.044
