# Created by WEAP: 8/13/2020 6:29:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Arkansas (1,585,385 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (473,049 ha),  2000 - 3000 m (814,158 ha),  3000 - 4000 m (291,364 ha),  4000 - 5000 m (6,814 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 6.974, 4.756, 29.14, 46.44, 0.7604, -4.323, -9.819, -12.04, 3.555, 3.332, 3.183, 3.126
1970, 2, 4.004, 7.528, 21.6, 30.61, 5.796, 0.07708, -5.905, -8.349, 2.746, 2.609, 2.511, 2.474
1970, 3, 46.79, 80.98, 109.8, 127.7, 3.478, -1.686, -7.123, -9.404, 3.008, 2.863, 2.773, 2.732
1970, 4, 33.23, 32.59, 58.66, 83.22, 8.978, 2.378, -3.474, -5.995, 3.392, 3.216, 3.107, 3.049
1970, 5, 16.92, 21.4, 19.69, 17.36, 17.46, 11.25, 5.641, 3.173, 2.194, 2.116, 2.088, 2.068
1970, 6, 37.59, 52.15, 58, 62.89, 21.16, 14.76, 9.345, 7.089, 2.632, 2.494, 2.41, 2.357
1970, 7, 57.58, 56.29, 69.61, 70.99, 25.14, 18.61, 13.15, 10.98, 1.454, 1.341, 1.358, 1.366
1970, 8, 55.25, 84.5, 98.49, 102.5, 24.92, 18.42, 13.02, 10.89, 1.554, 1.404, 1.373, 1.354
1970, 9, 41.74, 68.08, 113, 145.1, 17.88, 12.03, 6.928, 4.821, 2.685, 2.606, 2.568, 2.551
1970, 10, 43.96, 42.13, 60.01, 70.12, 9.877, 4.663, -0.2885, -2.255, 2.76, 2.718, 2.686, 2.666
