# Created by WEAP: 12/14/2020 6:11:57 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Upr SF Yuba (31,606 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (11,064 ha),  2000 - 3000 m (20,541 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 943.8, 894.2, 0.9004, -1.461, 3.517, 3.478
1970, 2, 151.3, 139.9, 3.688, 1.319, 2.054, 2.046
1970, 3, 107.8, 107.1, 3.561, 1.424, 2.357, 2.354
1970, 4, 116.6, 125.5, 3.207, 1.264, 2.454, 2.456
1970, 5, 22.41, 20.49, 11.39, 9.062, 2.481, 2.499
1970, 6, 49.36, 81.69, 14.87, 12.91, 2.285, 2.246
1970, 7, 0, 0.09107, 19.07, 17.11, 2.246, 2.229
1970, 8, 0.09978, 0.6787, 18.4, 16.57, 2.047, 2.041
1970, 9, 5.34, 5.487, 14.93, 12.18, 2.006, 2.014
1970, 10, 92.53, 83.99, 9.538, 6.944, 1.982, 2.011
1970, 11, 499.3, 483, 4.159, 2.153, 2.833, 2.833
1970, 12, 489, 468.6, -1.668, -4.213, 3.171, 3.189
1971, 1, 225.9, 208.5, 1.226, -1.943, 2.759, 2.754
1971, 2, 62.43, 59.55, 1.836, -0.9455, 2.277, 2.282
1971, 3, 292, 306.4, 1.593, -0.7547, 2.426, 2.447
