Summer Falls Power Plant , HydroPowerRR, -119.281013413815,47.5271524935519
2010,1,60639.7
2010,2,47493.7
2010,3,102975
2010,4,122850
2010,5,149850
2010,6,255291
2010,7,223898
2010,8,168478
2010,9,71550
2010,10,79650
2010,11,88614.5
2010,12,101389
2011,1,103677
2011,2,83102
2011,3,102680
2011,4,195222
2011,5,246066
2011,6,255291
2011,7,223898
2011,8,168478
2011,9,71550
2011,10,79650
2011,11,89119.4
2011,12,105545
2012,1,109505
2012,2,83868.7
2012,3,99486.6
2012,4,174334
2012,5,246066
2012,6,255291
2012,7,223898
2012,8,168478
2012,9,68087
2012,10,77889.7
2012,11,85245.5
2012,12,103150
2013,1,105732
2013,2,83389.5
2013,3,95396.9
2013,4,195222
2013,5,246066
2013,6,255291
2013,7,223898
2013,8,168478
2013,9,39431.2
2013,10,41951.7
2013,11,50416.6
2013,12,57660.3
2014,1,55701.5
2014,2,50129.6
2014,3,109350
2014,4,195222
2014,5,246066
2014,6,255291
2014,7,223898
2014,8,168478
2014,9,41341.6
2014,10,37037.2
2014,11,44275.1
2014,12,49732.4
2015,1,52529.6
2015,2,42413.6
2015,3,51307
2015,4,195222
2015,5,246066
2015,6,255291
2015,7,223898
2015,8,168478
2015,9,25572
2015,10,29263.4
2015,11,35168.6
2015,12,36807.2
2016,1,37426.7
2016,2,37333.6
2016,3,42679.3
2016,4,195222
2016,5,246066
2016,6,255291
2016,7,223898
2016,8,168478
2016,9,54084.6
2016,10,28737.7
2016,11,36591.5
2016,12,38414.7
2017,1,36982.2
2017,2,33950.1
2017,3,41225
2017,4,195222
2017,5,246066
2017,6,255291
2017,7,223898
2017,8,168478
2017,9,32136.9
2017,10,31071.5
2017,11,34232.2
2017,12,42493.4
2018,1,41367.6
2018,2,36816
2018,3,50344.7
2018,4,195222
2018,5,246066
2018,6,255291
2018,7,223898
2018,8,168478
2018,9,71550
2018,10,39458.6
2018,11,44734.1
2018,12,45883.3
2019,1,47170.9
2019,2,39950.3
2019,3,46944
2019,4,195222
2019,5,246066
2019,6,255291
2019,7,223898
2019,8,168478
2019,9,39381.1
2019,10,42214.5
2019,11,44816.8
2019,12,60175.3
2020,1,51940.8
2020,2,48883.5
2020,3,53953.3
2020,4,179139
2020,5,246066
2020,6,255291
2020,7,223898
2020,8,168478
2020,9,59336.4
2020,10,67678.6
2020,11,77231.3
2020,12,89174.9
2021,1,95254.9
2021,2,73689.5
2021,3,88835.9
2021,4,195222
2021,5,246066
2021,6,255291
2021,7,223898
2021,8,168478
2021,9,71550
2021,10,79650
2021,11,89275.5
2021,12,103970
2022,1,111427
2022,2,93300.4
2022,3,109350
2022,4,195222
2022,5,246066
2022,6,255291
2022,7,223898
2022,8,168478
2022,9,59644.1
2022,10,61593.3
2022,11,65958.3
2022,12,82767
2023,1,111583
2023,2,71101.5
2023,3,89743.5
2023,4,195222
2023,5,246066
2023,6,255291
2023,7,223898
2023,8,168478
2023,9,54886
2023,10,63011.1
2023,11,72007.9
2023,12,89076.5
2024,1,94449.9
2024,2,75913.2
2024,3,91394.7
2024,4,195222
2024,5,246066
2024,6,255291
2024,7,223898
2024,8,168478
2024,9,71550
2024,10,69128.2
2024,11,76432.7
2024,12,90738.6
2025,1,94197.6
2025,2,79440.5
2025,3,95757.8
2025,4,195222
2025,5,246066
2025,6,255291
2025,7,223898
2025,8,168478
2025,9,71550
2025,10,65273.2
2025,11,73908.2
2025,12,91843.1
2026,1,95158.8
2026,2,81434.2
2026,3,97988.5
2026,4,195222
2026,5,246066
2026,6,255291
2026,7,223898
2026,8,168478
2026,9,70920.4
2026,10,79427
2026,11,86760.2
2026,12,100230
2027,1,105095
2027,2,80494.8
2027,3,109350
2027,4,195222
2027,5,246066
2027,6,255291
2027,7,223898
2027,8,168478
2027,9,71550
2027,10,56575.4
2027,11,61900.7
2027,12,68059.4
2028,1,61612.9
2028,2,48720.6
2028,3,59256.8
2028,4,195222
2028,5,246066
2028,6,255291
2028,7,223898
2028,8,168478
2028,9,64945.9
2028,10,37292.1
2028,11,42374.9
2028,12,48800.9
2029,1,49946.4
2029,2,41129.2
2029,3,50082.3
2029,4,195222
2029,5,246066
2029,6,255291
2029,7,223898
2029,8,168478
2029,9,31074.2
2029,10,36559.4
2029,11,41915.9
2029,12,48267.1
2030,1,51099.8
2030,2,41982.3
2030,3,54226.7
2030,4,195222
2030,5,211408
2030,6,255291
2030,7,223898
2030,8,168478
2030,9,37671.1
2030,10,45050
2030,11,49461.8
2030,12,56927.6
2031,1,61492.8
2031,2,53771.9
2031,3,54620.3
2031,4,195222
2031,5,206908
2031,6,255291
2031,7,223898
2031,8,168478
2031,9,41198.5
2031,10,45201.4
2031,11,50737.9
2031,12,65497.3
2032,1,68257.2
2032,2,59513.3
2032,3,68628.1
2032,4,195222
2032,5,246066
2032,6,255291
2032,7,223898
2032,8,168478
2032,9,71550
2032,10,56599.3
2032,11,62460.7
2032,12,79420.9
2033,1,63367.1
2033,2,65072.6
2033,3,84265.1
2033,4,195222
2033,5,246066
2033,6,255291
2033,7,223898
2033,8,168478
2033,9,71550
2033,10,55078
2033,11,59018.2
2033,12,69852.8
2034,1,79467.2
2034,2,66357
2034,3,71329
2034,4,195222
2034,5,246066
2034,6,255291
2034,7,223898
2034,8,168478
2034,9,71550
2034,10,53429.2
2034,11,60230
2034,12,71407.1
2035,1,66491
2035,2,62369.6
2035,3,109350
2035,4,195222
2035,5,246066
2035,6,255291
2035,7,223898
2035,8,168478
2035,9,71550
2035,10,50147.6
2035,11,55438
2035,12,71930.4
2036,1,105155
2036,2,64650.8
2036,3,83980.8
2036,4,195222
2036,5,246066
2036,6,255291
2036,7,223898
2036,8,168478
2036,9,71550
2036,10,79650
2036,11,87255.9
2036,12,105774
2037,1,109457
2037,2,93789.2
2037,3,109350
2037,4,195222
2037,5,246066
2037,6,255291
2037,7,223898
2037,8,168478
2037,9,68459
2037,10,77945.5
2037,11,86613.3
2037,12,107196
2038,1,109721
2038,2,87434.4
2038,3,105938
2038,4,195222
2038,5,246066
2038,6,255291
2038,7,223898
2038,8,168478
2038,9,59937.4
2038,10,68626.4
2038,11,77093.6
2038,12,91515
2039,1,100626
2039,2,84731.4
2039,3,105402
2039,4,195222
2039,5,246066
2039,6,255291
2039,7,223898
2039,8,168478
2039,9,71550
2039,10,79650
2039,11,91800
2039,12,109350
2040,1,115380
2040,2,91450.5
2040,3,119758
2040,4,195222
2040,5,246066
2040,6,255291
2040,7,223898
2040,8,168478
2040,9,71550
2040,10,79650
2040,11,87448.7
2040,12,103631
2041,1,111607
2041,2,86495
2041,3,102275
2041,4,178198
2041,5,246066
2041,6,255291
2041,7,223898
2041,8,168478
2041,9,57175.6
2041,10,62198.7
2041,11,68345.1
2041,12,83860.5
2042,1,81293.5
2042,2,69155.8
2042,3,91482.2
2042,4,195222
2042,5,246066
2042,6,255291
2042,7,223898
2042,8,168478
2042,9,71550
2042,10,36575.3
2042,11,52830.9
2042,12,62922.8
2043,1,66947.6
2043,2,53493.9
2043,3,66331.7
2043,4,195222
2043,5,246066
2043,6,255291
2043,7,223898
2043,8,168478
2043,9,41871.1
2043,10,44046.4
2043,11,52748.3
2043,12,64035.4
2044,1,60795.9
2044,2,55123.3
2044,3,70771.3
2044,4,195222
2044,5,246066
2044,6,255291
2044,7,223898
2044,8,168478
2044,9,54707.1
2044,10,39323.2
2044,11,44109.9
2044,12,50760.3
2045,1,51940.8
2045,2,43793.9
2045,3,56184
2045,4,195222
2045,5,246066
2045,6,255291
2045,7,223898
2045,8,168478
2045,9,53462.2
2045,10,62891.6
2045,11,70383.1
2045,12,90388.7
2046,1,95675.4
2046,2,79603.4
2046,3,95779.7
2046,4,195222
2046,5,246066
2046,6,255291
2046,7,223898
